PlayerID,minutes
8966,3420
2508,3420
2338,3420
4916,3419
3719,3397
8044,3387
4198,3385
1943,3374
3960,3368
3309,3330
4664,3330
8897,3315
9947,3291
3242,3285
4112,3266
4472,3248
4474,3240
4403,3240
4549,3221
3014,3204
4496,3202
8045,3195
7198,3188
4290,3174
2299,3173
4606,3168
7114,3168
10957,3151
3807,3150
2053,3150
3613,3150
8979,3139
4888,3117
3143,3110
4821,3096
4115,3085
12582,3075
2651,3060
4330,3060
4179,3060
5140,3060
4437,3059
8983,3052
4714,3047
3670,3038
3160,3033
13492,3020
10444,3014
5861,3009
4158,2987
3934,2976
4604,2970
3362,2970
4355,2953
4402,2947
3955,2943
4845,2938
5594,2937
5850,2924
3360,2918
4421,2917
4287,2898
2417,2896
2886,2880
4601,2880
1911,2880
5672,2880
4852,2879
4673,2854
4030,2846
1308,2835
4843,2822
4823,2818
2686,2815
2574,2810
4634,2790
3681,2789
4505,2779
3564,2765
10480,2755
4748,2749
4804,2732
4489,2719
5371,2710
4341,2703
4349,2698
3929,2692
4989,2685
6058,2672
11272,2632
4084,2624
3548,2623
3157,2613
2423,2611
2569,2610
6519,2604
4666,2595
3156,2593
5586,2571
6030,2564
1526,2550
7219,2547
2889,2544
3558,2520
4816,2500
5001,2492
4539,2492
9167,2479
13821,2474
3311,2448
4973,2446
3390,2441
3979,2434
2896,2430
4481,2424
3861,2421
4721,2418
2100,2414
4395,2412
2064,2410
3713,2396
3600,2386
4842,2383
4941,2379
4328,2373
4636,2361
5595,2352
3811,2337
4148,2331
3506,2330
5514,2328
3680,2293
10498,2290
4141,2281
4803,2279
4123,2273
4135,2268
2516,2250
2949,2216
4615,2204
4224,2192
13387,2191
4503,2190
2148,2186
10502,2173
4209,2136
3507,2132
5879,2113
3206,2111
4618,2110
4550,2106
4968,2105
3512,2096
4763,2076
5668,2076
2011,2070
13494,2070
9595,2062
4246,2049
10487,2045
2925,2044
4972,2040
2847,2033
4438,2033
5267,2028
13824,2025
4911,2020
3734,2016
5334,2010
3508,2009
1717,2008
4357,2005
4525,2003
4288,2003
1353,1989
9943,1984
13511,1981
1634,1975
11347,1970
3517,1963
2620,1955
3137,1953
4560,1952
12854,1930
4316,1925
3926,1924
13872,1920
5175,1918
3863,1899
4813,1897
4340,1896
2214,1890
3404,1886
4499,1874
4796,1855
3222,1851
4656,1849
4351,1838
13128,1824
4405,1821
10522,1812
3744,1803
4145,1800
3102,1783
13822,1776
2530,1774
4501,1773
2867,1773
3956,1763
10423,1761
4185,1758
2550,1749
4205,1741
2047,1724
2834,1710
4898,1709
5344,1697
3158,1697
6900,1694
9950,1680
2681,1680
8050,1670
4740,1657
3549,1646
4337,1635
3170,1620
3448,1613
4286,1606
4797,1603
2892,1596
6393,1588
12365,1551
2270,1539
4617,1533
10475,1532
4766,1530
4319,1530
4779,1530
2152,1526
10540,1525
4492,1518
3030,1477
7120,1474
4701,1458
3562,1442
3010,1440
7568,1440
3766,1440
3175,1434
2537,1397
4777,1384
8980,1383
2839,1374
10430,1370
10518,1357
2932,1350
2529,1343
8049,1334
4510,1330
4396,1324
13791,1315
3712,1293
6387,1293
4477,1292
4408,1288
3746,1287
3765,1280
3925,1269
5588,1260
10472,1253
4313,1229
4248,1225
4172,1225
4838,1223
9163,1223
5271,1202
3653,1179
4527,1172
4696,1170
3389,1158
3724,1153
9257,1148
2274,1142
4822,1111
4999,1105
4000,1093
6425,1090
2611,1089
2413,1088
13716,1084
5365,1083
4719,1080
13871,1079
13793,1077
10004,1074
4346,1070
4815,1069
3604,1068
3062,1063
3654,1062
8976,1049
3644,1043
4081,1042
2622,1036
13279,1016
3850,1016
4802,1015
4605,1014
8046,1012
10541,1009
4507,1003
4504,998
4347,990
3983,981
6047,980
3154,979
8174,968
2936,962
5713,945
4844,938
4040,936
4252,919
10336,907
3567,900
12815,899
4254,887
13565,861
2002,859
3285,855
12891,849
2125,842
13124,836
4260,832
4130,823
8055,820
2517,816
13813,812
6292,811
9251,810
2323,810
3725,798
4772,795
3333,795
5239,794
3338,790
10520,781
8454,772
4771,768
10953,766
4810,757
3799,753
8054,752
4747,752
13554,751
4925,744
4413,731
1982,723
3169,720
13560,692
13798,669
10465,666
7744,663
4557,661
2837,658
3666,655
4717,632
3394,630
4573,630
4627,617
2845,616
4103,607
3452,578
10461,567
4426,564
10451,557
4545,555
13285,550
2613,547
1211,540
2216,540
3546,535
3820,528
13875,509
4430,506
5490,501
3182,495
4835,461
3905,458
1629,457
4608,450
4885,446
10651,438
4129,421
4004,421
5585,420
5179,407
13777,405
10543,396
3830,385
3046,381
4193,379
10483,377
10394,373
3751,371
2905,365
2945,360
10420,360
13555,360
2531,358
10517,356
4291,355
3981,355
3851,346
8245,340
4296,339
4620,315
13131,315
4809,315
10466,310
10473,309
8970,302
4506,299
9895,299
9134,289
8945,286
4572,285
9030,285
3312,284
3919,279
3779,276
10832,275
13866,271
13799,269
4724,258
3471,258
3251,256
13561,254
4039,250
2942,239
2341,231
2928,231
10477,228
851,225
4554,224
6215,222
1887,218
10535,209
9468,208
5691,194
6903,184
4979,184
3348,180
4600,180
4640,180
2664,180
4522,180
7946,177
4847,168
11013,163
2704,161
13718,161
13129,152
4353,151
3957,149
6251,148
4546,144
4541,144
4706,144
13390,142
3547,141
13280,135
10952,132
13284,131
8057,125
3388,118
9032,112
12306,102
4204,101
13389,97
13125,90
2971,90
8650,90
13795,90
10510,90
4398,90
10476,80
7490,78
10455,72
4433,67
3679,66
13490,65
3972,65
11323,64
10488,63
10449,61
10433,57
2040,56
5349,55
13286,53
13558,53
13794,52
3732,45
13510,45
1881,45
10191,45
10506,45
2755,41
10512,38
8058,38
13388,36
5137,36
10527,35
13281,30
5211,29
4470,29
4616,28
10528,27
6615,26
4690,25
7175,23
4161,23
6671,22
7482,20
10380,19
4769,18
10532,17
11146,16
4540,16
9031,14
5559,13
11004,13
4478,12
8900,12
2007,12
4812,11
13552,10
4818,10
9246,10
4767,10
13225,9
5562,8
10482,6
12215,5
13867,4
4163,4
8710,4
4317,3
10539,1
10432,1
13563,1
