PlayerID,minutes
3030,3420
2537,3420
3143,3420
1342,3420
4179,3420
3979,3374
3158,3330
4403,3330
2047,3310
4477,3308
4585,3274
4487,3267
3558,3240
2516,3240
4437,3240
3734,3240
1218,3240
4353,3228
2148,3224
1575,3223
4615,3210
2651,3195
1887,3184
3955,3160
3222,3155
2053,3150
2669,3146
4209,3145
4627,3132
2616,3123
3821,3109
2916,3100
3388,3066
4558,3066
2934,3060
4666,3060
4408,3049
1634,3045
3394,3045
4514,3044
3427,3038
4246,3028
4604,3021
4659,3017
4346,3005
2613,2999
1717,2993
2040,2990
2704,2984
3681,2962
4138,2955
3066,2945
3360,2944
2274,2940
4701,2929
3513,2924
4185,2900
3683,2897
4657,2858
4605,2852
2529,2849
3247,2847
2270,2838
2125,2837
2847,2834
4148,2829
4492,2823
3524,2815
3713,2812
1494,2790
2911,2790
4048,2786
3604,2785
4405,2750
4287,2744
2647,2724
2932,2700
4349,2689
3654,2652
2668,2646
4339,2645
4503,2636
4636,2635
4100,2634
4371,2629
2871,2610
3251,2610
3982,2609
2299,2592
4363,2570
3420,2570
4000,2565
4213,2538
2152,2533
2110,2530
2681,2527
4103,2521
4145,2521
4330,2520
3751,2515
3562,2498
3010,2496
2013,2485
4673,2483
4680,2478
4489,2462
2889,2430
4357,2430
4664,2430
4296,2427
1526,2412
3281,2408
4224,2407
1308,2397
4486,2391
4123,2389
4308,2384
3850,2371
4569,2371
1004,2337
1629,2336
2413,2333
4395,2330
1111,2323
4481,2323
3664,2317
4606,2312
4398,2312
2341,2308
4501,2293
3014,2286
2839,2282
3563,2258
3462,2257
3803,2252
3543,2250
3241,2244
4651,2241
4618,2240
3311,2240
3653,2239
3796,2237
2217,2225
3507,2222
2620,2216
3285,2210
4438,2208
4654,2201
4496,2196
2122,2194
2622,2190
3851,2180
3744,2179
3206,2167
3600,2163
4356,2157
3366,2136
2323,2135
3169,2127
4341,2122
1230,2115
2007,2104
4566,2100
3046,2099
2835,2094
1732,2088
3548,2086
3404,2079
2423,2071
4084,2065
4355,2042
4656,2037
4610,2033
4306,2033
2064,2019
3561,2013
2805,2011
4290,2003
4480,1999
3121,1998
3175,1957
3137,1952
4608,1950
4328,1941
4413,1919
3680,1919
3156,1903
4560,1902
800,1901
3182,1890
2634,1884
3567,1854
3672,1844
2531,1837
3587,1831
4507,1831
4532,1823
3703,1821
4166,1819
4151,1815
2942,1807
3546,1803
3510,1790
4193,1779
4081,1774
3746,1762
4172,1760
4601,1755
4316,1748
4550,1730
3702,1730
3517,1728
1772,1723
2100,1720
2905,1716
4024,1710
3799,1703
4381,1701
3547,1696
4616,1689
2412,1681
4030,1673
4570,1663
3187,1645
3565,1628
3102,1628
2935,1619
3131,1618
2728,1611
2447,1610
3481,1606
3867,1602
2845,1597
3957,1575
4586,1572
4515,1556
921,1553
2574,1542
1974,1530
915,1528
3712,1527
2054,1525
3157,1525
3981,1514
3780,1510
4534,1496
3471,1493
4592,1492
4171,1462
3448,1456
3823,1449
3186,1443
2550,1441
4491,1428
4697,1398
2980,1388
2542,1372
3062,1372
1518,1363
1045,1361
2058,1360
2940,1345
2896,1342
3483,1338
4577,1327
4538,1325
2758,1320
2129,1315
2603,1312
4645,1298
3452,1288
2886,1280
4510,1278
3484,1274
4204,1270
3408,1261
4468,1260
3029,1260
3154,1253
1934,1250
4421,1219
2701,1216
3983,1214
3820,1205
2579,1197
4516,1193
4248,1188
4572,1187
1890,1180
4573,1170
4488,1169
4546,1168
335,1159
3239,1141
3324,1136
3665,1133
2390,1129
2530,1108
4401,1108
2723,1106
2823,1079
4549,1069
4351,1065
4252,1062
4554,1060
3956,1060
4141,1050
3724,1047
4557,1046
4544,1037
2796,1036
2991,1028
4587,1020
4255,1018
4130,1015
3613,1013
4652,1012
4219,1009
2755,993
4342,991
1420,990
2517,986
4593,952
1353,950
4161,948
4377,938
4029,935
4525,932
1620,923
4135,917
2002,917
1982,915
2393,914
2435,908
4154,900
3070,900
4671,887
4521,876
1756,873
2971,855
2214,834
3446,824
2127,822
3754,818
3358,810
4600,810
2834,810
4696,810
2523,809
2098,805
4472,792
1632,784
4383,784
2928,781
336,769
4619,757
3327,756
2011,720
4077,717
2840,714
2385,709
4519,693
4218,691
1962,678
2949,666
4707,656
4517,643
3779,637
4199,631
1947,630
3447,629
3520,627
2686,624
4660,621
2925,618
3052,612
4304,608
4699,605
4315,602
4490,596
4152,588
4414,562
3739,562
4675,538
2424,526
4531,516
2260,512
4667,508
3863,504
3389,496
4617,481
4258,470
3878,469
4365,466
709,458
4705,454
4396,451
1881,431
4513,430
3564,429
3244,414
4690,410
4552,408
3919,406
2008,402
4364,400
4247,395
3578,389
4537,382
3013,366
3309,360
1295,360
4220,355
1840,349
4167,340
3644,335
4493,296
3116,294
4402,278
2338,273
2945,253
1658,236
4286,236
4313,233
4305,231
4201,230
4504,227
2309,225
3549,223
4556,222
4629,222
3551,220
4176,219
3977,213
4115,206
2892,201
4545,197
2645,196
1740,196
1943,181
1598,181
851,180
4110,180
3610,180
4562,168
2258,167
1941,162
4039,151
4655,151
2946,149
3312,147
4502,143
2283,138
3960,138
2695,135
4227,130
4681,110
4133,100
1208,93
4499,92
4198,90
3659,90
4373,90
3508,90
4350,90
1131,90
4637,89
4579,85
4192,85
4322,84
3550,79
4430,78
4526,73
3515,71
1495,66
4527,64
3714,63
4118,54
2339,52
4117,49
4622,48
4036,48
3527,46
3566,45
4542,45
4197,45
3390,41
4168,37
2521,35
2460,34
4540,29
