PlayerID,minutes
2537,3420
2889,3420
8163,3420
3309,3420
7103,3420
12444,3420
9566,3420
9960,3420
4640,3420
12192,3420
6609,3387
4499,3353
4496,3330
4330,3330
2932,3330
13823,3325
3601,3294
3654,3291
19607,3266
12136,3266
8979,3255
4664,3240
8168,3240
4845,3226
4666,3205
12707,3195
2867,3154
4634,3150
4911,3150
4413,3142
2886,3136
3724,3129
16790,3120
3861,3119
10079,3114
4288,3083
3960,3083
5859,3081
8897,3071
19619,3071
4474,3051
5267,3049
2651,3040
3956,3033
3242,3004
13492,2998
9167,2970
6058,2968
2508,2966
8983,2960
22542,2947
9257,2928
5178,2921
4286,2901
20479,2899
5175,2888
4804,2885
5514,2880
4290,2869
4093,2860
5595,2856
10522,2842
6210,2840
3046,2830
24630,2827
4112,2827
3851,2823
8966,2818
3934,2812
10498,2810
5861,2801
11347,2797
8143,2790
3955,2787
13511,2776
6030,2771
8045,2766
12582,2757
3285,2742
4821,2720
8044,2707
5672,2677
3244,2675
3909,2610
3925,2601
4316,2592
4430,2569
4333,2560
4973,2553
4539,2551
3564,2543
20224,2535
3613,2535
6194,2520
4198,2509
10487,2494
3999,2462
4137,2453
3926,2453
3062,2445
4145,2435
4224,2433
4503,2432
2569,2430
8982,2426
5384,2422
3801,2406
3014,2405
3517,2388
7114,2387
4341,2386
5713,2381
3158,2372
8586,2340
16801,2336
19605,2332
4408,2325
4823,2322
3157,2313
4999,2309
2417,2308
13821,2308
4487,2295
2064,2282
3869,2274
3156,2273
4135,2267
4421,2262
5140,2253
11191,2247
4472,2242
10766,2239
5721,2238
4492,2236
4030,2227
1943,2222
6899,2211
3251,2208
6519,2206
4772,2196
3362,2185
3712,2172
4714,2164
8246,2157
5368,2152
3920,2151
10964,2144
3719,2129
4615,2128
4813,2125
11260,2124
3983,2118
16607,2104
4074,2097
5001,2094
2620,2084
4495,2070
3512,2069
5804,2067
3222,2065
4605,2051
13872,2048
3982,2043
9100,2042
8162,2017
8052,2009
5345,2008
4527,2000
5375,1995
12212,1987
8454,1987
4612,1979
3820,1975
4328,1969
4771,1961
4877,1949
3811,1947
3390,1943
10458,1943
4287,1930
1308,1927
3744,1921
5371,1918
2270,1916
3905,1913
3030,1910
8878,1908
3448,1905
13389,1901
10651,1901
4748,1883
4123,1883
9576,1875
5179,1875
11284,1871
4656,1869
22570,1858
13491,1852
2338,1852
3548,1846
5594,1843
4717,1843
8171,1842
9947,1841
4403,1832
13716,1831
4337,1823
10480,1822
16747,1808
13565,1807
3170,1800
4859,1781
2100,1762
4918,1759
8980,1748
3799,1746
3562,1745
5102,1727
4252,1726
5583,1721
13286,1720
6425,1716
22546,1714
4617,1714
3143,1710
19600,1710
4179,1710
4852,1710
7946,1690
12173,1672
19680,1671
5272,1671
12735,1642
3756,1633
11213,1622
4573,1620
3929,1616
4340,1603
4796,1600
13561,1594
19608,1594
10449,1589
11272,1581
3206,1578
14732,1575
13822,1568
13871,1562
1629,1555
4161,1543
4843,1541
11366,1536
4636,1524
4972,1523
2423,1521
5067,1520
5101,1510
9060,1496
4209,1454
15608,1449
2214,1440
3837,1440
3807,1435
11293,1429
15202,1423
7234,1415
4810,1399
3653,1396
4395,1395
4549,1394
4713,1372
9595,1358
19778,1343
5328,1341
19611,1338
8242,1335
13494,1328
13813,1321
16234,1315
2341,1312
32838,1308
4505,1306
3766,1296
25311,1291
5066,1284
4158,1279
21677,1272
7219,1264
10475,1260
8976,1253
11177,1246
19673,1234
2839,1216
12584,1213
3644,1194
3547,1187
3452,1185
10564,1183
5428,1178
4916,1177
9662,1145
20538,1140
2517,1125
4525,1116
9473,1116
3995,1115
