PlayerID,minutes
3030,3420
2651,3420
1420,3420
3143,3420
2516,3420
2911,3420
3404,3420
2125,3411
1230,3405
1494,3387
2122,3387
1249,3385
776,3375
3806,3375
2932,3371
2758,3330
3394,3330
3653,3330
3712,3219
1694,3215
2620,3214
3158,3196
1404,3195
2013,3175
2433,3150
1780,3150
4077,3150
2098,3149
1423,3130
3462,3125
2935,3117
3583,3112
2053,3111
3121,3098
1342,3096
3680,3082
2871,3060
4000,3054
3062,3054
4081,3051
3818,3032
3780,3030
4218,3029
3744,3014
2075,2998
3683,2982
4148,2976
2413,2970
2070,2970
3311,2969
1353,2962
2934,2961
1391,2960
2980,2897
2250,2880
3070,2880
2303,2878
3751,2861
3137,2857
3010,2853
2613,2833
3360,2829
2517,2823
3135,2821
3524,2812
3363,2810
2890,2801
3723,2800
3222,2796
2755,2796
2796,2794
2662,2793
3989,2790
1218,2790
3029,2750
2557,2748
1518,2737
3993,2728
1184,2719
1308,2705
3719,2700
3157,2686
4204,2682
2728,2673
3447,2668
921,2665
2040,2658
3420,2658
2530,2657
3547,2650
3982,2639
2861,2628
4030,2617
3659,2609
2841,2597
2837,2594
2008,2587
3239,2571
4024,2565
4145,2563
4066,2558
4133,2544
3281,2531
1772,2529
2537,2520
2636,2517
2485,2498
915,2489
1131,2473
3569,2466
4086,2459
4183,2453
3513,2451
2148,2438
3997,2427
2634,2414
2704,2410
3999,2395
3546,2391
3160,2389
2129,2386
2867,2371
2270,2365
1135,2362
3975,2361
2047,2342
2054,2339
3186,2311
4172,2304
3040,2296
2529,2281
3600,2259
3939,2250
4192,2238
2064,2226
2847,2219
3102,2215
3247,2210
1775,2209
3830,2196
3550,2194
2434,2193
3205,2188
3009,2181
3820,2176
2078,2176
2805,2160
2569,2160
3014,2144
2100,2134
3734,2125
2686,2122
3987,2120
2058,2115
1943,2108
4197,2107
2393,2089
3015,2076
3063,2072
3175,2070
4179,2070
1464,2070
3388,2068
1190,2048
4087,2045
3903,2043
1982,2040
4199,2037
2976,2031
1495,2030
800,2026
2705,2016
1890,2001
4188,1999
3599,1995
3349,1990
3979,1982
1732,1977
1634,1975
1932,1970
3654,1945
4103,1943
1629,1932
2542,1924
4123,1922
2949,1921
4121,1904
3867,1896
2417,1887
3980,1885
1004,1882
2574,1882
1575,1869
3471,1856
3169,1855
2002,1845
4039,1843
4031,1817
1887,1808
3564,1804
3807,1800
2609,1796
2616,1768
3452,1767
1962,1756
3702,1752
4067,1729
