PlayerID,minutes
8897,3420
2933,3420
1353,3420
4183,3419
3360,3419
3905,3416
4852,3391
3821,3374
4503,3372
2766,3347
4606,3330
3929,3330
4403,3330
4330,3314
2122,3313
3309,3308
8966,3288
3222,3285
10502,3284
1717,3271
3712,3255
10480,3254
3143,3240
4179,3224
2523,3207
2664,3205
8242,3204
2758,3184
2537,3150
4246,3150
4604,3147
4845,3139
3713,3129
3861,3123
9468,3069
3600,3065
4664,3064
3558,3060
2613,3060
2574,3060
2886,3055
4316,3050
8245,3033
4549,3032
3244,3031
4788,3020
3957,3015
4402,3000
4477,2992
2620,2985
3404,2970
4973,2949
4205,2929
3807,2922
3744,2895
3909,2887
2417,2886
2064,2876
4290,2875
3680,2837
2516,2835
3158,2832
1308,2827
4084,2825
4911,2814
4666,2810
4525,2799
4763,2776
3030,2774
4396,2773
3169,2700
4421,2697
2622,2693
4656,2690
2847,2684
4248,2667
5861,2662
4145,2659
2423,2648
3170,2624
9793,2623
3448,2610
4224,2606
4198,2591
3654,2586
3285,2583
3960,2581
6047,2572
4821,2562
4802,2559
2529,2558
2991,2545
4328,2539
8980,2539
4319,2520
3997,2504
4209,2503
3644,2498
2932,2486
4496,2484
5672,2475
4135,2454
3925,2437
2805,2434
1911,2434
3799,2434
8246,2424
10462,2423
2047,2423
3506,2417
4748,2415
4844,2415
4024,2415
8174,2407
3979,2403
4492,2380
3507,2372
10487,2369
4810,2365
4816,2360
2949,2358
4148,2355
2303,2351
4785,2340
3725,2325
2681,2316
4472,2311
4287,2307
3014,2307
3362,2306
4842,2299
4112,2290
4030,2288
4804,2273
2299,2264
7219,2262
4916,2257
1515,2250
2837,2249
4803,2248
8979,2245
1575,2236
4847,2195
5334,2189
4615,2185
4888,2171
2508,2160
4489,2152
4636,2135
6519,2135
4797,2131
5511,2131
3471,2124
2616,2114
4340,2109
10541,2105
2517,2082
4941,2082
2274,2082
8983,2082
4766,2080
4437,2072
3062,2068
5001,2065
10498,2060
2413,2058
4510,2055
4505,2043
4813,2036
4405,2036
4501,2034
3653,2032
4719,2009
3548,2009
1211,1993
3562,1991
8970,1989
10430,1985
4539,1982
4130,1971
4554,1969
4115,1964
10484,1947
3981,1941
2728,1927
4823,1918
3669,1890
3666,1883
5344,1880
3010,1879
3820,1879
3613,1879
2936,1872
1184,1872
2341,1868
10475,1868
4481,1867
4714,1859
3517,1852
3604,1830
4074,1822
4296,1810
3835,1809
2889,1801
2997,1798
4618,1789
3850,1783
2603,1782
7215,1777
3803,1777
10472,1764
4185,1761
10540,1760
4158,1755
2040,1745
2100,1742
3714,1729
4568,1725
1943,1714
3452,1711
3478,1704
2738,1696
4605,1690
2359,1687
1629,1675
3549,1663
3046,1657
4486,1646
5794,1642
4333,1641
6900,1640
3225,1637
10420,1620
4838,1598
3746,1593
3546,1578
4620,1570
10518,1569
4474,1561
3206,1539
10458,1526
4081,1508
3543,1499
4252,1491
3670,1488
4141,1486
3389,1486
4617,1478
4413,1471
1526,1457
2611,1455
3983,1455
1634,1454
2624,1448
2755,1429
4176,1422
4507,1421
4796,1418
4371,1407
4673,1390
4822,1387
5696,1385
8976,1370
2270,1347
1982,1345
5665,1327
2148,1326
3137,1313
10460,1312
3955,1307
6390,1296
10477,1286
10451,1284
1887,1274
4550,1272
4438,1255
3157,1253
2862,1242
4193,1219
10527,1214
10488,1213
4898,1209
10461,1195
3956,1184
2053,1183
4849,1180
2945,1175
3394,1173
4039,1156
4346,1152
4123,1138
4608,1126
3180,1113
4103,1102
4545,1099
3156,1091
4771,1090
2125,1080
2905,1034
3564,1027
3175,1027
10473,1026
4616,1008
4989,1007
1111,990
3508,990
800,989
4721,981
3392,976
2579,951
4152,940
4915,939
8968,936
3982,934
2011,934
2928,933
4151,932
5078,932
3364,907
2058,907
3027,907
3751,902
4843,901
2834,900
4172,898
4408,891
8636,887
3823,878
8175,868
4772,866
2662,856
709,853
3333,851
4541,850
4572,845
3251,840
4627,824
3734,823
4313,822
4260,815
2845,814
4546,808
2129,801
4846,794
10499,787
4806,787
4751,782
4614,781
2835,780
3561,763
4918,761
4487,754
3724,751
3154,750
3311,740
3547,732
3183,720
2002,710
4840,709
3102,696
4430,692
4343,662
2323,653
3919,651
7934,650
5175,644
3683,634
4416,634
2412,632
3312,630
2531,626
3999,623
4527,618
2971,616
2651,606
10444,606
4701,603
3664,590
4835,588
4696,585
2464,577
3052,576
5937,574
6671,574
2542,570
4007,561
1218,540
2152,537
4218,527
2647,526
3679,502
4543,495
10511,494
3338,486
4841,479
2892,464
4818,460
4718,457
10523,453
2704,450
2007,447
2839,441
4750,431
9982,415
4000,413
2942,411
3863,392
5074,389
4171,384
1131,374
7568,359
4398,356
10423,349
5562,348
3779,347
5354,333
1881,331
8982,330
5057,327
4504,318
3388,314
6615,311
3897,304
4830,304
4245,301
4137,300
3241,295
3868,286
4281,281
1632,279
10520,277
4634,270
851,270
4680,258
10528,236
4573,236
3498,228
4786,227
2214,225
10491,225
4815,225
4526,224
2447,224
2569,215
3524,213
3462,203
9199,202
1947,196
4204,190
10466,180
4600,180
9163,174
4885,147
10494,142
10471,137
3565,136
5179,134
10483,128
10538,128
4652,128
1934,128
4004,122
7482,114
4859,110
2435,109
4401,109
3756,107
4951,106
10526,102
4480,99
9566,92
3908,91
4383,91
3830,91
8356,90
4827,90
4348,90
4765,84
2098,78
2930,67
10435,67
4105,66
4791,55
10501,52
4378,51
5561,51
4629,49
3447,45
4161,45
8650,42
4540,40
4558,40
4254,39
1962,38
10548,36
3205,34
4767,34
4159,33
5178,30
4667,29
4506,29
4482,27
1342,27
4529,25
4337,24
3446,20
3837,20
4499,17
4086,17
8232,16
10476,13
4692,13
4495,12
4674,11
10522,11
10495,10
4621,8
3684,8
10432,7
10519,6
2008,6
10492,5
4648,4
10506,4
4335,3
4814,3
4624,1
10428,1
10503,1
10507,1
4334,1
