PlayerID,minutes
1420,3420
2516,3420
1342,3420
3806,3420
3279,3420
2911,3420
2758,3403
2098,3388
3833,3345
3030,3330
1218,3330
2433,3328
3780,3322
1249,3316
1184,3312
3062,3304
2934,3288
3063,3271
1353,3260
915,3254
3563,3240
3143,3240
800,3220
2100,3174
2075,3150
851,3136
3845,3121
776,3112
1890,3111
3524,3088
1404,3086
2622,3082
3621,3068
1230,3060
2755,3037
3997,3036
2651,3021
3135,3016
1190,3011
1308,2996
1754,2970
2841,2946
2217,2908
1131,2905
2980,2899
3205,2897
1772,2894
1391,2885
3850,2873
2705,2870
3281,2868
3821,2867
1751,2867
3982,2864
2125,2860
1677,2853
2991,2851
1575,2850
3137,2844
3989,2835
3518,2820
3394,2808
3569,2799
3796,2799
2662,2774
1359,2769
3311,2760
3136,2755
3842,2747
2013,2745
2053,2743
2064,2723
3125,2722
3719,2717
2002,2709
1135,2701
3807,2700
2279,2686
2530,2684
3388,2661
2129,2659
4000,2655
2460,2653
3010,2637
3659,2631
3285,2615
2607,2610
2620,2610
3951,2597
3070,2597
3867,2591
2542,2582
1943,2576
1518,2576
1526,2567
3426,2556
1004,2543
3239,2532
3527,2531
3029,2523
3508,2494
3158,2449
2011,2430
2636,2423
1982,2417
3830,2411
3471,2409
3121,2397
2878,2386
2613,2380
1869,2378
2259,2374
3103,2366
1515,2366
2299,2353
2976,2348
2054,2340
3980,2338
2805,2333
1598,2328
2840,2322
3196,2322
3488,2317
3363,2303
2738,2295
3681,2294
2058,2284
3939,2280
2634,2270
3761,2268
3550,2265
2994,2265
3360,2255
2069,2250
2837,2239
2518,2238
252,2234
2787,2233
2603,2229
1361,2221
3349,2217
2845,2212
1629,2209
2417,2193
1780,2192
3189,2190
3712,2188
2796,2181
3623,2167
1494,2155
1771,2154
2148,2141
1423,2141
3014,2122
2584,2112
1634,2111
2935,2107
3065,2106
3353,2102
3654,2101
3247,2096
2413,2086
2078,2086
918,2083
2122,2074
3991,2061
3765,2054
2669,2036
3702,2034
1929,2024
3180,2020
1426,2003
3517,1996
1887,1993
2887,1989
3993,1980
2916,1979
3026,1974
2524,1969
921,1955
336,1946
2289,1945
3814,1934
3723,1916
2645,1913
3653,1913
2945,1912
3478,1906
3280,1900
1458,1897
2070,1890
3546,1887
3624,1872
2390,1870
2653,1853
3013,1852
3514,1843
2195,1827
3972,1818
335,1814
2072,1808
2270,1791
2393,1775
3604,1763
1756,1756
1934,1745
3102,1744
2637,1732
1337,1720
2867,1720
3420,1715
3513,1707
2517,1698
2172,1694
3892,1673
3520,1657
2574,1655
1673,1650
2925,1647
2812,1645
3987,1642
3979,1637
3389,1620
3447,1588
3156,1587
3999,1576
3053,1573
1211,1571
3984,1549
2385,1548
1627,1547
3433,1538
3708,1531
1429,1501
2949,1494
2612,1493
3899,1490
3940,1478
1881,1478
3695,1467
3897,1461
3844,1456
2928,1452
3825,1448
3818,1435
3876,1434
3852,1431
2523,1421
2434,1419
1371,1415
3404,1410
2206,1391
2981,1378
2798,1373
3970,1371
3996,1359
