PlayerID,minutes
50230,165
49259,156
21731,149
3926,138
9468,134
20503,122
20178,117
10761,114
13869,113
15019,102
40320,102
15011,101
2896,91
4634,90
3505,90
10466,90
2250,90
6609,90
5368,90
12359,90
24001,90
54392,90
16803,89
23747,88
23797,85
13561,81
76258,81
10449,79
14450,70
15013,66
13867,61
21532,57
14428,47
3869,45
13281,45
12114,44
51813,39
104260,37
75991,37
51238,36
51454,31
20101,30
22870,23
25435,22
11364,19
64140,18
7946,18
8966,16
49716,16
15580,15
4402,15
24704,14
20958,13
35781,12
20187,11
31936,11
83496,10
10957,9
23784,9
64142,9
53182,8
12212,8
68593,8
16006,6
67899,4
51593,3
52931,3
67198,3
14636,2
6784,2
51582,1
3644,1
15293,1
64519,1
66570,1
54056,1
