PlayerID,minutes
4496,3420
8045,3420
3170,3420
2932,3420
9117,3420
3929,3418
3719,3339
3309,3330
4421,3328
4604,3324
1526,3322
2620,3296
4198,3278
4290,3267
4911,3240
4487,3240
1943,3235
3999,3232
4973,3223
4843,3212
9100,3188
4845,3164
2100,3159
4403,3158
4472,3153
4821,3151
4601,3150
4330,3150
2933,3150
4333,3150
3158,3150
11177,3147
4437,3143
13492,3139
4492,3137
5371,3103
3512,3099
2651,3098
4084,3094
4941,3089
4286,3072
13511,3068
3242,3060
4112,3044
9167,3043
4539,3025
3909,3015
4816,3015
4664,3005
4503,3002
3157,2990
3244,2976
7114,2975
8050,2959
4100,2956
9947,2941
8044,2940
4413,2936
2053,2929
5713,2909
3811,2907
4115,2905
4666,2897
6030,2895
4288,2883
4805,2877
4714,2847
4606,2845
4788,2844
8983,2835
4030,2823
3030,2821
8979,2808
3658,2806
19621,2777
13822,2771
4145,2766
4804,2754
10458,2736
5861,2727
4823,2724
3926,2719
3956,2718
13872,2711
3955,2704
3877,2700
3861,2697
8586,2695
4093,2694
12582,2685
2508,2667
2423,2644
3156,2638
13821,2637
2569,2610
4640,2610
3920,2608
4916,2604
6058,2592
4209,2589
4813,2554
4558,2550
13791,2545
4141,2533
3960,2531
3724,2526
11347,2520
4183,2520
1870,2520
4179,2520
4951,2520
20708,2519
4316,2515
2886,2508
4474,2499
3362,2498
3983,2494
12136,2486
3285,2483
3744,2478
3670,2467
10475,2464
5375,2456
5551,2453
9595,2439
5772,2437
5672,2430
9960,2430
8966,2430
10498,2426
3564,2423
4673,2417
4328,2403
4810,2403
3014,2398
5001,2368
4618,2346
3600,2317
9566,2307
5668,2283
2299,2277
3869,2275
4438,2270
9060,2267
4620,2250
3222,2249
4525,2243
6519,2240
2889,2233
2122,2212
2913,2196
4074,2193
1717,2160
4972,2151
4844,2147
2997,2137
4341,2132
3644,2128
2413,2125
3712,2118
8897,2117
1308,2112
8242,2104
5490,2101
4507,2080
4605,2070
4999,2068
4123,2065
12937,2060
4007,2055
3765,2036
2991,2024
4505,2013
4224,2010
1911,2007
4786,1980
2216,1980
3517,1976
5810,1969
4003,1960
2148,1955
3547,1949
4148,1947
2681,1927
2839,1925
3508,1915
4617,1884
11002,1878
5140,1854
3665,1849
3448,1843
4888,1829
2338,1792
5384,1786
3549,1785
8246,1775
2359,1770
8052,1767
13871,1766
5514,1755
3807,1744
3863,1740
2529,1738
4696,1736
4408,1735
2805,1721
5267,1707
13565,1701
4779,1684
12306,1666
10472,1660
3010,1654
4541,1629
4636,1628
4287,1628
10480,1615
1634,1599
3604,1599
3820,1585
13957,1577
13494,1572
4252,1562
11272,1559
4616,1549
13389,1543
13387,1539
2064,1539
4979,1535
3507,1533
4748,1529
20479,1522
10423,1516
5586,1513
4081,1495
3389,1493
3766,1476
2613,1471
4612,1469
4395,1464
4717,1462
10465,1459
4040,1454
10466,1451
8976,1445
5594,1440
4726,1440
4852,1440
10460,1428
4918,1428
4835,1408
15608,1408
4430,1389
3925,1382
10564,1371
4337,1366
8454,1363
13573,1361
13823,1359
3390,1357
5102,1349
3311,1345
1629,1335
12854,1333
8049,1331
12512,1329
2417,1327
3175,1313
