PlayerID,minutes
9169,3420
4136,3420
4330,3420
11341,3420
6451,3420
2932,3420
9566,3420
4640,3420
10079,3420
15202,3420
12192,3420
2508,3420
8143,3420
5140,3420
4617,3420
3156,3385
4258,3346
24797,3344
13703,3330
4539,3280
3581,3255
11071,3244
19970,3240
13988,3240
3169,3240
4260,3234
8163,3231
4496,3230
4394,3189
14732,3176
13823,3167
5595,3160
7548,3150
4489,3150
5110,3138
10458,3113
11259,3107
4224,3104
3924,3100
5066,3093
24630,3081
12707,3072
14164,3072
11180,3059
19589,3058
26216,3037
5758,3035
8979,3034
54312,3033
13511,3001
11373,2970
33061,2964
4916,2958
7114,2948
9491,2915
8454,2909
8900,2903
5169,2892
20277,2890
5178,2884
8707,2881
3909,2880
14580,2872
4229,2840
5865,2834
16790,2829
8245,2812
4100,2811
4288,2798
5866,2794
5514,2787
16256,2768
3811,2768
49884,2766
6519,2753
5272,2750
2886,2744
8897,2730
37776,2709
20745,2706
11293,2705
20607,2699
3014,2684
20479,2674
9426,2670
4316,2660
13565,2653
4985,2650
10968,2646
11272,2638
4843,2632
9576,2629
8456,2628
5672,2618
2889,2616
24626,2608
4979,2606
4748,2601
12136,2591
3960,2589
4421,2563
4333,2556
20559,2545
5861,2535
8882,2532
8168,2528
5343,2520
4573,2520
8444,2517
5859,2514
3362,2511
4499,2505
14944,2500
3160,2490
16286,2486
4999,2485
26408,2462
4509,2455
4549,2455
4612,2453
3756,2444
20224,2431
8045,2430
4804,2399
3955,2395
5682,2384
3929,2383
13491,2375
4198,2359
4560,2350
5175,2343
26076,2334
51423,2316
14938,2303
19758,2297
4815,2295
13797,2290
32923,2281
49761,2263
8589,2262
19605,2252
5762,2247
3712,2244
22546,2241
3958,2237
9947,2234
7488,2228
4713,2226
13286,2221
25246,2177
2620,2168
5906,2159
4135,2123
3309,2119
8107,2116
4777,2105
14716,2090
19619,2089
9257,2079
11247,2074
12520,2073
8052,2063
11033,2061
3512,2060
10564,2054
13274,2042
15549,2041
5067,2029
49796,2028
19680,2027
13389,2026
3926,2019
10487,2019
5101,2017
50252,2015
20486,2013
3851,2009
10651,1999
16204,1979
16087,1950
8691,1946
8983,1940
8586,1934
4955,1900
2517,1890
6899,1877
4821,1877
12817,1870
4286,1858
9167,1851
3600,1839
45351,1835
4145,1832
2340,1822
12576,1820
49992,1818
4664,1808
22542,1802
2933,1795
15580,1790
9595,1770
14824,1770
3507,1759
49481,1753
4495,1752
50512,1748
4608,1734
13492,1733
15559,1726
12186,1713
6058,1711
16801,1710
7163,1699
5368,1699
5093,1697
3979,1672
11213,1653
13961,1651
4666,1646
10443,1644
5220,1633
4600,1612
4717,1601
4918,1599
3517,1584
3861,1583
11347,1559
3644,1550
10000,1544
10881,1541
9377,1538
4487,1530
14571,1513
4558,1511
3251,1510
23033,1508
6784,1505
7105,1498
20109,1497
5575,1496
4252,1492
10476,1488
19851,1486
5061,1460
4328,1456
4714,1448
12199,1447
4093,1432
4408,1431
22047,1431
3206,1399
10428,1383
33066,1381
13872,1377
14897,1373
8246,1361
10766,1345
4112,1341
3934,1315
25266,1312
2839,1297
8945,1294
13281,1293
3724,1289
5907,1278
19620,1273
3807,1265
3819,1262
21653,1261
50245,1260
3390,1260
4492,1257
3601,1232
19603,1232
4340,1228
4842,1211
5051,1205
3869,1205
3920,1205
23396,1192
3799,1190
3562,1188
23199,1187
20723,1183
32435,1176
4474,1159
8171,1144
24412,1136
5860,1132
4505,1119
10905,1105
4115,1104
11044,1104
4620,1103
4845,1090
4402,1089
2911,1080
4626,1047
25183,1041
8980,1034
4183,1026
16803,1025
5713,1024
66494,1019
13515,1010
25329,1007
4615,1004
23834,1004
4481,999
12185,992
6389,988
3448,966
8044,965
13554,961
3062,954
21614,949
20490,946
13815,946
4351,936
10522,936
4337,932
11284,932
4796,931
21998,928
4105,926
52153,926
2100,926
8868,919
14063,911
15269,900
14805,892
13248,889
4852,873
3564,864
23702,850
4771,849
14446,844
20958,835
3452,815
12316,814
4851,812
9457,806
24635,790
4772,790
15011,782
4813,777
4245,770
5371,769
4878,764
12584,760
49990,756
4287,753
4847,749
9060,746
4859,741
6820,729
3766,712
10465,706
5375,704
12703,702
25203,699
4909,686
15558,684
23591,678
4725,676
4972,662
21532,661
66104,655
5377,650
20171,646
21585,638
11111,637
14451,633
16524,628
22040,628
14450,627
6210,622
23704,620
3175,618
10480,608
7946,607
9266,591
3654,589
12891,585
11575,581
14903,572
3837,562
4605,558
13130,538
51416,537
15116,526
13706,511
3902,505
2270,486
6528,473
12114,466
4158,450
10466,450
16607,441
20064,441
23747,440
2912,435
8966,430
10467,422
3030,401
14997,393
4618,374
3320,362
16234,362
63633,352
5810,346
14656,342
10604,332
3670,322
15480,308
66318,299
22870,295
19617,291
11362,287
25892,276
2569,270
15212,270
4472,270
23796,268
10451,245
12322,242
3222,240
13193,238
2338,235
23811,230
7450,226
24641,221
3547,210
20196,207
5179,205
24334,193
24221,192
3049,191
13559,187
13522,184
5267,182
4727,180
2216,180
19564,162
19675,158
12937,148
13561,136
4656,136
20187,135
3820,135
5248,132
3242,127
15259,126
23815,122
10472,121
20097,114
10430,113
13240,112
5102,111
4161,107
11034,107
14445,97
10957,92
50453,90
15013,90
4396,90
7124,86
21413,75
37587,72
50960,67
24252,66
25309,66
19618,65
50857,62
25292,58
5721,57
13822,57
4527,48
31670,47
33067,41
20858,34
2593,33
26977,32
14637,31
13195,25
8710,24
4816,24
5361,22
72371,22
14830,19
24708,19
13390,19
19678,18
16622,16
19967,16
24637,15
3389,15
53151,13
4159,12
5384,11
14283,9
23841,8
4348,8
33185,7
25191,6
9567,6
43856,6
22952,5
3669,5
31442,4
15938,2
14452,2
51505,2
19752,1
32995,1
