PlayerID,PlayerName,Position
741,Trevor Sinclair,Midfielder
4354,Andrew Crofts,Midfielder
4020,Landon Donovan,Midfielder
3936,Hassan Yebda,Midfielder
4414,Kemy Agustien,Midfielder
117497,Yoane Wissa,Midfielder
2471,Darren Pratley,Midfielder
49316,Dejan Kulusevski,Midfielder
2443,Stelios Giannakopoulos,Midfielder
4735,Craig Noone,Midfielder
2920,Mark González,Midfielder
9473,Danny Williams,Midfielder
5271,Bastian Schweinsteiger,Midfielder
4159,Ravel Morrison,Midfielder
15259,Morgan Gibbs-White,Midfielder
14393,Jamie Shackleton,Midfielder
3334,Daniel de Ridder,Midfielder
4490,Yacouba Sylla,Midfielder
20538,Papa Ndiaye,Midfielder
32989,Michael Olise,Midfielder
24412,Tom Trybull,Midfielder
4415,Mark Gower,Midfielder
31861,Albert Sambi Lokonga,Midfielder
25312,Nikola Vlasic,Midfielder
3459,Mohamed Shawky,Midfielder
50247,Boubakary Soumaré,Midfielder
2403,Keith Southern,Midfielder
3262,Al Bangura,Midfielder
21731,Kamil Grosicki,Midfielder
11031,Donny van de Beek,Midfielder
108612,Frank Onyeka,Midfielder
7564,Sofiane Feghouli,Midfielder
4294,Royston Ricky Drenthe,Midfielder
74761,Bruno Guimarães,Midfielder
11355,João Mário,Midfielder
12815,Max-Alain Gradel,Midfielder
4587,Jay Tabb,Midfielder
3697,Angelos Basinas,Midfielder
2718,Luis García,Midfielder
1851,Claus Jensen,Midfielder
25467,Enock Mwepu,Midfielder
3603,Segundo Castillo,Midfielder
4006,Nathaniel Mendez-Laing,Midfielder
10455,Kieran Dowell,Midfielder
4267,Radosav Petrovic,Midfielder
1454,Alan Quinn,Midfielder
2138,Claudio Reyna,Midfielder
4737,Don Cowie,Midfielder
14903,Matthew Longstaff,Midfielder
4059,Rubén Rochina,Midfielder
7482,Jay Fulton,Midfielder
24773,Shandon Baptiste,Midfielder
4305,Kerim Frei,Midfielder
3087,Andranik Teymourian,Midfielder
4382,Ákos Buzsáky,Midfielder
3134,Adam Hammill,Midfielder
52951,Ki-Jana Hoever,Midfielder
3148,Ousmane Dabo,Midfielder
13867,Sam Field,Midfielder
3482,Marek Matejovsky,Midfielder
8175,William Buckley,Midfielder
4837,Alejandro Pozuelo,Midfielder
11357,Adrien Silva,Midfielder
3096,Zheng Zhi,Midfielder
4619,Guly do Prado,Midfielder
3397,Leon Andreasen,Midfielder
3904,Alberto Aquilani,Midfielder
3064,Isaiah Osbourne,Midfielder
4167,Shane Ferguson,Midfielder
32298,Edo Kayembe,Midfielder
4614,Dean Hammond,Midfielder
3745,Kim Do-Heon,Midfielder
4747,Marco van Ginkel,Midfielder
22575,Roque Mesa,Midfielder
49990,Ibrahim Amadou,Midfielder
8054,Eunan O'Kane,Midfielder
9649,Sam McQueen,Midfielder
4036,Ryo Miyaichi,Midfielder
4134,Christian Poulsen,Midfielder
4925,Mario Suárez,Midfielder
3292,David Cotterill,Midfielder
6889,Rachid Ghezzal,Midfielder
3551,Emmanuel Frimpong,Midfielder
6820,Ondrej Duda,Midfielder
1205,Patrik Berger,Midfielder
1206,David Thompson,Midfielder
16646,Renato Sanches,Midfielder
4519,Eyong Enoh,Midfielder
3378,Mile Sterjovski,Midfielder
15558,Moritz Leitner,Midfielder
3179,Arnold Mvuemba,Midfielder
112203,Moisés Caicedo,Midfielder
4343,Mehdi Abeid,Midfielder
4025,Luis Jiménez,Midfielder
1049,Harry Kewell,Midfielder
1850,Radostin Kishishev,Midfielder
3572,Carlos Villanueva,Midfielder
4517,Urby Emanuelson,Midfielder
25068,Morgan Sanson,Midfielder
10483,Rolando Aarons,Midfielder
6204,Markus Henriksen,Midfielder
22040,Mario Vrancic,Midfielder
8317,Mats Møller Dæhli,Midfielder
3800,Gary Gardner,Midfielder
1092,Nigel Quashie,Midfielder
4655,Roland Lamah,Midfielder
4699,Roger Espinoza,Midfielder
4315,Suso,Midfielder
76261,Jacob Sørensen,Midfielder
4722,Aleksandar Tonev,Midfielder
4885,Siem de Jong,Midfielder
8709,William Kvist,Midfielder
4426,Kevin Stewart,Midfielder
6494,Evandro,Midfielder
15374,Josh Sims,Midfielder
4043,Jean Makoun,Midfielder
3631,Péter Halmosi,Midfielder
23575,Filip Krovinovic,Midfielder
1883,Idan Tal,Midfielder
2990,Edgar Davids,Midfielder
67634,Vitinha,Midfielder
32700,Przemyslaw Placheta,Midfielder
4184,Cristian Riveros,Midfielder
10511,Ricardo Álvarez,Midfielder
3843,Christopher McCann,Midfielder
4069,David Carney,Midfielder
4445,Albert Crusat,Midfielder
4931,Saúl Ñíguez,Midfielder
4765,Stuart O'Keefe,Midfielder
6528,Valentino Lazaro,Midfielder
3343,Johann Vogel,Midfielder
3878,Hope Akpan,Midfielder
7490,Josh Onomah,Midfielder
4705,Nuri Sahin,Midfielder
10523,Benjamin Stambouli,Midfielder
3594,Gaël Kakuta,Midfielder
1718,Quinton Fortune,Midfielder
3033,Andreas Johansson,Midfielder
3257,Douglas Rinaldi,Midfielder
3886,Bjørn Helge Riise,Midfielder
4078,Ludovic Sylvestre,Midfielder
5585,Florian Thauvin,Midfielder
2683,Tom Soares,Midfielder
5154,Stefan Johansen,Midfielder
4552,Gaël Bigirimana,Midfielder
3660,Vladimír Weiss,Midfielder
3998,David Davis,Midfielder
43087,Peter Etebo,Midfielder
10543,Sheyi Ojo,Midfielder
2901,Andy van der Meijde,Midfielder
3149,Kelvin Etuhu,Midfielder
4269,Simon Vukcevic,Midfielder
3132,Nabil El Zhar,Midfielder
33185,Harvey Elliott,Midfielder
4856,Kadeem Harris,Midfielder
11961,Lynden Gooch,Midfielder
3320,Luke Freeman,Midfielder
4201,George Thorne,Midfielder
3351,Mikel Alonso,Midfielder
19678,Domingos Quina,Midfielder
3261,Anthony McNamee,Midfielder
2204,Paul Gallagher,Midfielder
1835,Robert Pires,Midfielder
15791,Ozan Tufan,Midfielder
3729,Giovani dos Santos,Midfielder
10604,Jota,Midfielder
3260,Lee Williamson,Midfielder
5057,Filip Djuricic,Midfielder
10800,Emilio Nsue,Midfielder
4674,Isaiah Brown,Midfielder
64140,Carney Chukwuemeka,Midfielder
4762,José Campaña,Midfielder
2173,Johannes Karl Gudjonsson,Midfielder
4104,Josh McEachran,Midfielder
3810,Míchel,Midfielder
2956,Matty Pattison,Midfielder
3076,Keith Treacy,Midfielder
3485,Emerse Faé,Midfielder
3379,Benny Feilhaber,Midfielder
4358,Simon Lappin,Midfielder
2224,Lloyd Sam,Midfielder
2528,Gaizka Mendieta,Midfielder
15938,Georges-Kévin Nkoudou,Midfielder
10832,Vadis Odjidja-Ofoe,Midfielder
10512,George Honeyman,Midfielder
22591,Abdelhamid Sabiri,Midfielder
2947,Josh Walker,Midfielder
14441,Josh Benson,Midfielder
3747,Filipe Andrade Teixeira,Midfielder
2263,Matthew Spring,Midfielder
32289,Fábio Carvalho,Midfielder
5632,Antonio Nocerino,Midfielder
14457,Josh Dasilva,Midfielder
2283,Alou Diarra,Midfielder
4886,Davy Klaassen,Midfielder
4451,Anthony Forde,Midfielder
3597,Gökhan Töre,Midfielder
6251,Henri Saivet,Midfielder
3352,Christian Wilhelmsson,Midfielder
3049,Henri Lansbury,Midfielder
3411,Damien Plessis,Midfielder
4767,Jonathan Williams,Midfielder
20178,Neeskens Kebano,Midfielder
3628,Nathan Doyle,Midfielder
3582,Ebi Smolarek,Midfielder
20187,Jean-Philippe Gbamin,Midfielder
3226,Nicky Law,Midfielder
2869,Sergio Peter,Midfielder
2475,Salomon Olembé,Midfielder
3921,Magnus Wolff Eikrem,Midfielder
3263,Gareth Williams,Midfielder
5691,Gökhan Inler,Midfielder
14623,Beni Baningime,Midfielder
23994,Owen Otasowie,Midfielder
2126,Laurent Robert,Midfielder
3632,Will Atkinson,Midfielder
23989,Luke Cundle,Midfielder
19,Ray Parlour,Midfielder
1886,Thomas Gravesen,Midfielder
3302,Paul Ifill,Midfielder
4453,Eggert Jónsson,Midfielder
3774,Cho Won-Hee,Midfielder
3317,Craig Eastmond,Midfielder
13283,Kasey Palmer,Midfielder
3294,Didier Agathe,Midfielder
3923,Ryan Tunnicliffe,Midfielder
4324,David Pizarro,Midfielder
4053,Josh Morris,Midfielder
4783,Derek Boateng,Midfielder
13129,Jordan Lyden,Midfielder
4831,Charalampos Mavrias,Midfielder
49501,Lewis Bate,Midfielder
3265,Johan Cavalli,Midfielder
4502,Marko Marin,Midfielder
1560,Olivier Dacourt,Midfielder
10494,Reece Grego-Cox,Midfielder
35741,Tony Springett,Midfielder
10471,José Ángel Pozo,Midfielder
4799,Luis Alberto,Midfielder
8650,Matt Grimes,Midfielder
3591,Ricardo Quaresma,Midfielder
10538,Nenê,Midfielder
4908,Kim Källström,Midfielder
65961,Crysencio Summerville,Midfielder
49293,Cole Palmer,Midfielder
9131,Albert Adomah,Midfielder
4412,Andrea Orlandi,Midfielder
13869,Kyle Edwards,Midfielder
9032,Cameron Brannagan,Midfielder
2756,Alan O'Brien,Midfielder
15002,Callum Slattery,Midfielder
3099,Sam Hutchinson,Midfielder
1519,Shaun Newton,Midfielder
10734,Emerson Hyndman,Midfielder
3630,Ryan France,Midfielder
4764,Owen Garvan,Midfielder
66538,Tim Iroegbunam,Midfielder
4828,Cabral,Midfielder
331,David Beckham,Midfielder
1559,John Collins,Midfielder
1834,Edu,Midfielder
16592,Josh Harrop,Midfielder
326,Paul Ince,Midfielder
407,Roy Keane,Midfielder
1520,Mark Kinsella,Midfielder
3162,Kieran Lee,Midfielder
2079,Sylvain Legwinski,Midfielder
530,Neil Maddison,Midfielder
2943,Lee Martin,Midfielder
1299,Marc Overmars,Midfielder
989,David Platt,Midfielder
8356,Diego Poyet,Midfielder
328,Lee Sharpe,Midfielder
535,Tommy Widdrington,Midfielder
1899,Jermaine Wright,Midfielder
14758,Ben Woodburn,Midfielder
3173,Kazenga LuaLua,Midfielder
7431,Ibrahima Cissé,Midfielder
4540,Nick Powell,Midfielder
23797,Sidnei Tavares,Midfielder
3824,Amine Linganzi,Midfielder
20095,Aiden O'Neill,Midfielder
3054,Fran Mérida,Midfielder
49504,Jesurun Rak-Sakyi,Midfielder
68593,Hannibal Mejbri,Midfielder
15045,Lasse Sørensen,Midfielder
12946,Aleix García,Midfielder
3308,Kristofer Haestad,Midfielder
64147,Matty Daly,Midfielder
2092,Sixto Peralta,Midfielder
4017,Fernando Guerrero,Midfielder
8710,Patrick Roberts,Midfielder
3515,Simon Dawkins,Midfielder
4002,Geoffrey Mujangi Bia,Midfielder
4518,Chris David,Midfielder
4325,Denis Suárez,Midfielder
10435,Fredrik Ulvestad,Midfielder
51574,Tyler Morton,Midfielder
533,Matthew Le Tissier,Midfielder
3373,Mohammed Camara,Midfielder
50857,Gedson Fernandes,Midfielder
723,Lee Clark,Midfielder
3533,Robert Malcolm,Midfielder
2116,Juan Sebastián Verón,Midfielder
3295,Omar Pouso,Midfielder
3166,Herold Goulon,Midfielder
2339,Richard Chaplow,Midfielder
13794,Rees Greenwood,Midfielder
13985,Marko Grujic,Midfielder
10501,Jake Hesketh,Midfielder
4378,Michael Doughty,Midfielder
3449,Rodrigo Possebon,Midfielder
20101,Rekeem Harper,Midfielder
4622,Steve De Ridder,Midfielder
31670,Indiana Vassilev,Midfielder
14830,Angel Gomes,Midfielder
3822,Yildiray Bastürk,Midfielder
13510,Pedro Chirivella,Midfielder
1901,Martijn Reuser,Midfielder
3422,Dani Pacheco,Midfielder
3326,Moustapha Salifou,Midfielder
3020,Hogan Ephraim,Midfielder
4094,Josh Vela,Midfielder
66647,Mads Bidstrup,Midfielder
10548,Sebastián Blanco,Midfielder
3682,Ignacio González,Midfielder
51238,Caleb Watts,Midfielder
11147,Charly Musonda,Midfielder
4082,Ishmel Demontagnac,Midfielder
26977,Josh Martin,Midfielder
14637,Nathan Holland,Midfielder
4789,Gedo,Midfielder
4470,Shaun MacDonald,Midfielder
4042,Michael Bradley,Midfielder
51510,Tyler Onyango,Midfielder
2293,Paddy McCarthy,Midfielder
4611,Ben Reeves,Midfielder
3552,Amaury Bischoff,Midfielder
2970,Franck Songo'o,Midfielder
19890,Lewis Brunt,Midfielder
21903,Dion Pereira,Midfielder
19928,Taylor Richards,Midfielder
671,Gavin Peacock,Midfielder
3595,Miroslav Stoch,Midfielder
23520,Loïc Damour,Midfielder
4700,Fraser Fyvie,Midfielder
4259,Samir Carruthers,Midfielder
2201,Neil Danns,Midfielder
24708,Faustino Anjorin,Midfielder
4829,El-Hadji Ba,Midfielder
3304,Albert Jarrett,Midfielder
4769,Hiram Boateng,Midfielder
49270,James McAtee,Midfielder
4784,Mesca,Midfielder
2963,Ognjen Koroman,Midfielder
757,Jim Magilton,Midfielder
2660,Nuno Morais,Midfielder
3336,Borja Oubiña,Midfielder
3056,Mark Randall,Midfielder
4289,Lucas Piazón,Midfielder
10883,Tariqe Fosu-Henry,Midfielder
4186,Billy Knott,Midfielder
15285,Matthew Worthington,Midfielder
24637,Tommy Doyle,Midfielder
358,Graham Kavanagh,Midfielder
3593,Mineiro,Midfielder
4439,Liam O'Neil,Midfielder
3668,Zoran Tosic,Midfielder
24704,Tyrese Francois,Midfielder
3911,Abdisalam Abdulkadir Ibrahim,Midfielder
9031,Jordan Rossiter,Midfielder
49477,Finley Stevens,Midfielder
5559,Bersant Celina,Midfielder
2096,Finidi George,Midfielder
4150,Abdul Razak,Midfielder
51648,Chem Campbell,Midfielder
68987,Alejandro Garnacho,Midfielder
8318,Jo Inge Berget,Midfielder
31936,Iliman Ndiaye,Midfielder
3767,Josh Payne,Midfielder
1522,John Robinson,Midfielder
4317,João Teixeira,Midfielder
4336,Larnell Cole,Midfielder
10495,Brandon Comley,Midfielder
13552,Manu García,Midfielder
2908,Robert Milsom,Midfielder
3017,Kyel Reid,Midfielder
4638,Maurice Edu,Midfielder
3677,Jonathan Franks,Midfielder
23841,James Garner,Midfielder
23784,Thakgalo Leshabela,Midfielder
52613,Liam McCarron,Midfielder
4621,Lloyd Isgrove,Midfielder
3816,Jay O'Shea,Midfielder
10539,Josh Cullen,Midfielder
848,Lee Hendrie,Midfielder
25191,Bruno Jordão,Midfielder
14753,Ovie Ejaria,Midfielder
4303,Marcel Gecov,Midfielder
10519,Kenji Gorré,Midfielder
64519,Jaden Philogene-Bidace,Midfielder
3398,Wayne Brown,Midfielder
1133,Julian Gray,Midfielder
67899,Reda Khadra,Midfielder
16550,Filip Lesniak,Midfielder
51593,Elliot Anderson,Midfielder
52931,Alexandre Jankewitz,Midfielder
69288,Stuart McKinstry,Midfielder
69617,Sonny Perkins,Midfielder
15128,Luke Amos,Midfielder
51553,Kasey McAteer,Midfielder
4647,Adam Mitchell,Midfielder
30534,Daniel Chesters,Midfielder
2520,Eric Djemba-Djemba,Midfielder
13340,Luke Dreher,Midfielder
4624,Dominic Gape,Midfielder
4455,Johnny Gorman,Midfielder
67196,Alex Král,Midfielder
15293,Jayson Molumby,Midfielder
10507,Oliver Shenton,Midfielder
3112,Anderson Silva,Midfielder
23820,Rafael Camacho,Midfielder
5180,John Swift,Midfielder
13563,James Weir,Midfielder
14197,Ben Hinchcliffe,Midfielder
14194,Greg Olley,Midfielder
