PlayerID,owngoals
3807,3
2129,2
4030,2
4081,1
2916,1
3901,1
1211,1
1732,1
3713,1
1629,1
3205,1
1184,1
2890,1
3156,1
3009,1
2531,1
3867,1
1881,1
3806,1
4438,1
3820,1
3508,1
3653,1
2574,1
921,1
2867,1
2728,1
3548,1
2435,1
3404,1
2837,1
3349,1
1751,1
4402,1
3796,1
2279,1
1565,1
