PlayerID,owngoals
4198,2
13549,1
4916,1
19731,1
5110,1
19589,1
14779,1
8707,1
16642,1
3562,1
5866,1
49884,1
8163,1
3156,1
5672,1
10491,1
16431,1
10968,1
11575,1
3222,1
11071,1
4985,1
3244,1
66378,1
8900,1
4821,1
39606,1
3934,1
16801,1
49481,1
20224,1
3752,1
2508,1
4608,1
25183,1
5064,1
13559,1
13274,0
13485,0
