PlayerID,owngoals
4333,2
9257,2
19970,1
26151,1
12937,1
20559,1
19589,1
13225,1
3600,1
7336,1
4112,1
5758,1
23585,1
33046,1
31905,1
10564,1
14571,1
3169,1
22866,1
9566,1
15715,1
3909,1
5859,1
5906,1
51775,1
72119,1
4815,1
8143,1
8979,1
14548,1
3062,1
5175,1
3601,0
