PlayerID,owngoals
1911,2
5672,2
3506,2
2704,1
4351,1
3567,1
2620,1
3160,1
4620,1
4313,1
3600,1
3680,1
2889,1
4198,1
4330,1
9947,1
4481,1
2569,1
4248,1
3960,1
4656,1
10517,1
12891,1
5334,1
4437,1
3734,1
4209,1
2925,1
3404,1
3613,1
10444,1
2323,1
1353,1
4666,1
3955,1
