PlayerID,owngoals
2129,2
3613,2
3624,2
2840,1
2845,1
2259,1
2651,1
2058,1
3010,1
1754,1
3807,1
1249,1
3621,1
1184,1
2393,1
1804,1
1771,1
3569,1
2758,1
1426,1
3222,1
2148,1
1929,1
3508,1
2075,1
3137,1
2887,1
3979,1
3948,1
2100,1
1887,1
3280,1
3623,1
1505,1
2518,1
3930,1
3796,1
3471,1
2239,1
3991,1
