PlayerID,owngoals
2889,2
2053,2
9960,2
3909,2
8900,2
3158,2
2620,1
2651,1
8045,1
3719,1
2997,1
2423,1
2805,1
9947,1
11002,1
4183,1
851,1
2991,1
5588,1
4141,1
4726,1
4287,1
4437,1
10473,1
19603,1
3956,1
3512,1
4779,1
2299,1
13813,1
