PlayerID,owngoals
557,2
3126,1
3240,1
3531,1
1775,1
2125,1
2122,1
669,1
1184,1
2054,1
2847,1
851,1
3488,1
3458,1
1230,1
1710,1
2604,1
1342,1
3222,1
2619,1
2076,1
2081,1
1756,1
2738,1
3084,1
2985,1
2634,1
2946,1
3015,1
2013,1
1695,1
1505,1
3029,1
2412,1
2296,1
1464,1
