PlayerID,owngoals
3280,3
1694,2
3394,2
3806,2
4081,1
3587,1
776,1
915,1
2250,1
3160,1
2976,1
3680,1
1629,1
3807,1
1391,1
1184,1
4066,1
2934,1
2393,1
3819,1
1881,1
3222,1
3082,1
3734,1
4166,1
4209,1
2911,1
3186,1
3404,1
4031,1
2485,1
4199,1
1131,1
3991,1
