PlayerID,owngoals
3404,4
2517,2
2936,2
4218,1
4781,1
2704,1
4496,1
3561,1
3681,1
3247,1
4493,1
1211,1
1634,1
3600,1
3563,1
4546,1
1911,1
3799,1
4680,1
2611,1
3850,1
4651,1
3009,1
4193,1
4610,1
2516,1
1230,1
4353,1
2148,1
3508,1
3960,1
3653,1
4720,1
4349,1
4437,1
1717,1
3734,1
4504,1
4319,1
4514,1
3158,1
3610,1
1353,1
2002,1
