PlayerID,owngoals
4136,3
3160,2
6194,2
3909,2
4916,1
2517,1
8246,1
4474,1
3600,1
8045,1
5758,1
49884,1
4229,1
13823,1
13561,1
3644,1
12359,1
37776,1
5066,1
5551,1
12536,1
10472,1
13193,1
3613,1
3905,1
4617,1
10522,1
8185,0
5368,0
5514,0
