PlayerID,owngoals
13286,1
4916,1
11293,1
19589,1
5866,1
5758,1
13823,1
4340,1
3156,1
5672,1
10968,1
22542,1
7548,1
3819,1
2933,1
10480,1
4909,1
13515,1
4333,1
3169,1
5066,1
4804,1
3251,1
32923,1
5514,1
4252,1
16801,1
25183,1
3362,1
9426,1
3756,1
5175,1
16790,0
