PlayerID,owngoals
915,2
1184,2
3624,2
2719,1
2517,1
1005,1
3465,1
3587,1
1890,1
1211,1
2413,1
2976,1
3426,1
1249,1
2609,1
1004,1
3518,1
2163,1
2053,1
3506,1
3222,1
2751,1
2738,1
2018,1
921,1
3069,1
2946,1
3623,1
3070,1
3158,1
1849,1
2002,1
2309,1
2749,1
