PlayerID,redcards
5272,2
8966,2
12937,1
16204,1
4158,1
4843,1
24630,1
9947,1
3799,1
5758,1
3601,1
8163,1
25309,1
4713,1
3712,1
3801,1
5713,1
3222,1
19605,1
8982,1
8456,1
9566,1
10428,1
3861,1
3844,1
2100,1
22570,1
3014,1
10074,1
13565,1
19607,1
8878,1
3512,1
4999,1
8168,1
23033,1
15011,1
8979,1
4666,1
14164,1
10522,1
3062,1
4539,1
32162,1
5175,1
