PlayerID,redcards
3239,2
3681,2
2949,2
2058,2
1184,2
1353,2
2935,2
2845,1
3513,1
2303,1
2527,1
3695,1
3465,1
2669,1
332,1
2705,1
2080,1
2805,1
1391,1
2893,1
3676,1
2522,1
2612,1
3172,1
1772,1
2547,1
3436,1
2101,1
1420,1
2787,1
2636,1
3131,1
2148,1
2695,1
800,1
2359,1
1042,1
3080,1
1756,1
3014,1
2040,1
2867,1
3527,1
2802,1
3623,1
2385,1
1780,1
2064,1
336,1
3517,1
3285,1
2616,1
2749,1
3702,1
3062,1
3654,1
