PlayerID,redcards
19605,2
4100,2
4804,2
37587,1
5110,1
11293,1
20559,1
4492,1
2886,1
16204,1
26408,1
13248,1
3600,1
8045,1
25892,1
3799,1
52153,1
11111,1
4394,1
3156,1
8044,1
10968,1
16087,1
4713,1
6528,1
37776,1
14897,1
10428,1
3251,1
11284,1
19619,1
14451,1
20745,1
4796,1
12707,1
4615,1
4626,1
4999,1
26216,1
4612,1
19620,1
3581,0
19589,0
8897,0
3929,0
