PlayerID,redcards
1211,3
4651,2
3508,2
4785,2
2040,2
2935,2
4093,1
1962,1
4781,1
2704,1
4841,1
4763,1
4748,1
3175,1
2949,1
4546,1
3887,1
3646,1
4340,1
4810,1
2611,1
3046,1
3712,1
2516,1
2991,1
4353,1
3653,1
4030,1
3014,1
3821,1
1717,1
4572,1
3507,1
4791,1
4103,1
3158,1
2323,1
3517,1
3420,1
7749,1
3285,1
4398,1
2047,1
2299,1
3471,1
4544,1
