PlayerID,redcards
3240,2
1361,2
1732,2
2878,2
3136,2
2217,2
3447,1
3897,1
3103,1
1869,1
3465,1
3876,1
918,1
1589,1
3951,1
915,1
2949,1
2651,1
3353,1
3713,1
3563,1
2080,1
1526,1
3643,1
3887,1
2195,1
2433,1
1943,1
3433,1
3571,1
3361,1
3997,1
3506,1
2796,1
1929,1
3508,1
3761,1
3900,1
4009,1
3363,1
2206,1
3714,1
3014,1
1518,1
3388,1
1982,1
3623,1
3070,1
1505,1
336,1
3158,1
2485,1
3349,1
1353,1
3980,1
3930,1
3796,1
2935,1
3999,1
2980,1
3702,1
3654,1
