PlayerID,redcards
1184,2
3472,2
2634,2
2840,1
1656,1
3447,1
3397,1
2704,1
2129,1
2844,1
1306,1
3274,1
2250,1
3480,1
1494,1
3212,1
2522,1
2662,1
1337,1
2434,1
2890,1
3200,1
3192,1
1881,1
1371,1
2928,1
1336,1
1692,1
2024,1
1757,1
3207,1
2075,1
1515,1
2382,1
3136,1
3482,1
2738,1
1677,1
2012,1
2815,1
2740,1
921,1
3102,1
3114,1
3527,1
3435,1
2120,1
3015,1
3070,1
2412,1
2653,1
1412,1
3193,1
1331,1
1830,1
59,1
