PlayerID,redcards
5668,2
4804,2
12136,2
19604,1
4328,1
9595,1
4823,1
8050,1
2517,1
8246,1
8945,1
9100,1
8897,1
13957,1
4183,1
7564,1
3604,1
8044,1
8586,1
10475,1
2991,1
3222,1
4541,1
4030,1
2613,1
3244,1
13390,1
11213,1
3388,1
13822,1
4616,1
3811,1
4209,1
2338,1
5140,1
8979,1
2686,1
4403,1
