PlayerID,PlayerName,PlayerShortName,Position,minutes,redcards,errors,pensconceded,owngoals,sumerrors
13822,Sebastian Prödl,Prodl,Defender,6185,1,2,1,0,4
15011,Yan Valery,Valery,Defender,2966,1,3,0,0,4
2299,Glenn Whelan,Whelan,Midfielder,20834,1,0,2,1,4
2303,Joey Barton,Barton,Midfielder,11466,4,0,0,0,4
336,Paul Scholes,Scholes,Midfielder,8525,2,1,1,0,4
4093,Marcos Alonso,Alonso,Defender,15009,1,1,2,0,4
13821,Allan-Roméo Nyom,Nyom,Defender,7419,0,1,3,0,4
4405,Angel Rangel,Rangel,Defender,13090,1,1,2,0,4
2412,Philippe Senderos,Senderos,Defender,6775,1,0,2,1,4
15202,Declan Rice,Rice,Midfielder,13905,0,2,2,0,4
2711,Papa Bouba Diop,Diop,Midfielder,4221,0,0,4,0,4
4209,Winston Reid,Reid,Defender,13903,1,0,1,2,4
4290,Romelu Lukaku,Lukaku,Forward,20663,0,3,0,1,4
19600,Loris Karius,Karius,Goalkeeper,2610,0,2,2,0,4
4353,Bradley Johnson,Johnson,Midfielder,7945,1,2,0,1,4
4193,Sandro,Sandro,Midfielder,6695,0,3,0,1,4
2341,Nathan Dyer,Dyer,Midfielder,10054,2,0,2,0,4
16801,Antonio Rüdiger,Rudiger,Defender,11665,0,2,0,2,4
2120,Franck Queudrue,Queudrue,Defender,1711,1,2,1,0,4
19607,Christopher Schindler,Schindler,Defender,6528,2,1,1,0,4
13344,Matthew Cash,Cash,Defender,5758,1,0,3,0,4
16790,Davy Pröpper,Propper,Midfielder,8711,1,2,1,0,4
4398,Michel Vorm,Vorm,Goalkeeper,9112,1,3,0,0,4
16642,Nélson Semedo,Semedo,Defender,5125,0,1,2,1,4
3934,Matt Ritchie,Ritchie,Midfielder,12809,0,1,2,1,4
2613,Sebastian Larsson,Larsson,Midfielder,20886,1,0,3,0,4
4413,Joe Allen,Allen,Midfielder,14528,1,2,1,0,4
16607,Florian Lejeune,Lejeune,Defender,3600,0,2,2,0,4
14164,Aaron Wan-Bissaka,Wan-Bissaka,Defender,11689,1,0,3,0,4
2755,Charles N'Zogbia,N'Zogbia,Midfielder,15216,1,1,2,0,4
14571,Reece James,James,Defender,5745,1,0,2,1,4
4141,Aleksandar Kolarov,Kolarov,Defender,11856,1,2,0,1,4
4472,Nacho Monreal,Monreal,Defender,15055,0,1,3,0,4
1004,Damien Duff,Duff,Midfielder,13102,0,2,1,1,4
54889,Édouard Mendy,Mendy,Goalkeeper,5805,0,2,2,0,4
2423,Steven Davis,Davis,Midfielder,15938,0,2,1,1,4
3997,Karl Henry,Henry,Midfielder,10547,3,1,0,0,4
4229,Matt Doherty,Doherty,Defender,8144,1,0,2,1,4
16204,Willy Boly,Boly,Defender,7927,2,0,2,0,4
3999,Stephen Ward,Ward,Defender,13938,1,1,2,0,4
4172,Cheick Tioté,Tiote,Midfielder,11002,1,1,2,0,4
4481,Olivier Giroud,Giroud,Forward,14452,2,1,0,1,4
4316,Raheem Sterling,Sterling,Forward,24173,1,0,3,0,4
4394,John Egan,Egan,Defender,5819,2,1,1,0,4
13703,Aaron Ramsdale,Ramsdale,Goalkeeper,9810,0,3,1,0,4
13988,Dean Henderson,Henderson,Goalkeeper,4365,0,3,0,0,3
8878,Tommy Smith,Smith,Defender,3050,1,1,1,0,3
8245,Danny Ings,Ings,Forward,12205,0,2,1,0,3
4258,Enda Stevens,Stevens,Defender,6516,0,2,1,0,3
3210,Paddy Kenny,Kenny,Goalkeeper,2970,0,2,1,0,3
3618,Matt Duke,Duke,Goalkeeper,1890,0,2,1,0,3
8586,Jeff Hendrick,Hendrick,Midfielder,10533,2,0,1,0,3
8589,Will Hughes,Hughes,Midfielder,6746,0,0,3,0,3
4827,Valentin Roberge,Roberge,Defender,758,0,2,1,0,3
800,Frank Lampard,Lampard,Midfielder,17303,1,2,0,0,3
4287,Juan Mata,Mata,Midfielder,18889,1,1,0,1,3
12582,Idrissa Gueye,Gueye,Midfielder,11342,1,1,1,0,3
3647,Jay Spearing,Spearing,Midfielder,2174,1,1,1,0,3
3183,Ben Hamer,Hamer,Goalkeeper,1547,0,3,0,0,3
3102,John Obi Mikel,Mikel,Midfielder,15286,1,2,0,0,3
918,Michael Brown,Brown,Midfielder,6081,1,0,2,0,3
3713,Jack Colback,Colback,Midfielder,14023,1,1,0,1,3
3995,Scott Malone,Malone,Defender,1115,0,2,1,0,3
4717,Alexander Iwobi,Iwobi,Forward,11086,0,2,1,0,3
3703,Ryan Shotton,Shotton,Defender,3264,1,1,1,0,3
33061,Kenny McLean,McLean,Midfielder,5670,0,1,2,0,3
4720,Antonio Luna,Luna,Defender,1381,0,2,0,1,3
2542,Matthew Taylor,Taylor,Midfielder,12544,0,2,1,0,3
3695,Nadir Belhadj,Belhadj,Defender,3392,1,1,1,0,3
4748,Willian,Willian,Forward,16368,1,2,0,0,3
3670,Danny Drinkwater,Drinkwater,Midfielder,7837,1,2,0,0,3
1458,Wayne Bridge,Bridge,Defender,6198,0,2,1,0,3
3666,Ritchie De Laet,Laet,Defender,3247,0,2,1,0,3
4306,Pavel Pogrebnyak,Pogrebnyak,Forward,2985,1,0,2,0,3
8980,Jeffrey Schlupp,Schlupp,Midfielder,12776,0,1,1,1,3
4245,Emiliano Martínez,Martinez,Goalkeeper,7911,0,2,1,0,3
3172,David Edgar,Edgar,Defender,1024,1,0,2,0,3
4802,Martín Demichelis,Demichelis,Defender,6004,0,1,1,1,3
709,Steve Harper,Harper,Goalkeeper,7207,0,1,2,0,3
4909,Roberto Jiménez,Jimenez,Goalkeeper,686,0,2,0,1,3
14538,Robert Sánchez,Sanchez,Goalkeeper,5759,1,1,1,0,3
5850,Chancel Mbemba,Mbemba,Defender,3596,0,2,1,0,3
15269,Angus Gunn,Gunn,Goalkeeper,2790,0,3,0,0,3
24659,Nathan Collins,Collins,Defender,1669,1,0,2,0,3
6047,Joe Ledley,Ledley,Midfielder,5962,0,3,0,0,3
6030,Salomón Rondón,Rondon,Forward,11621,2,1,0,0,3
5906,Fred,Fred,Midfielder,7631,0,1,1,1,3
1756,George McCartney,McCartney,Defender,9074,1,0,1,1,3
2296,Sun Jihai,Jihai,Defender,803,0,0,2,1,3
335,Ryan Giggs,Giggs,Midfielder,10355,0,3,0,0,3
3420,Fernando Torres,Torres,Forward,14693,3,0,0,0,3
1754,Jody Craddock,Craddock,Defender,4220,0,1,1,1,3
332,Nicky Butt,Butt,Midfielder,5886,1,0,2,0,3
14548,Benjamin White,White,Defender,6074,1,0,1,1,3
4152,Mario Balotelli,Balotelli,Forward,3940,3,0,0,0,3
24630,Richarlison,Richarlison,Forward,13979,2,0,1,0,3
4115,Ross Barkley,Barkley,Midfielder,14888,0,2,1,0,3
3480,Kalifa Cissé,Cisse,Defender,1116,1,1,1,0,3
5371,Christian Fuchs,Fuchs,Defender,9408,0,1,1,1,3
5595,Jordan Ayew,Ayew,Forward,14538,2,1,0,0,3
3447,Nani,Nani,Midfielder,9714,2,1,0,0,3
3448,Tom Cleverley,Cleverley,Midfielder,16133,1,2,0,0,3
5375,Joel Matip,Matip,Defender,10171,0,2,1,0,3
5575,Benjamin Mendy,Mendy,Defender,3791,0,2,1,0,3
3518,Julien Faubert,Faubert,Defender,5151,0,0,2,1,3
16431,Rúben Dias,Dias,Defender,5248,0,0,2,1,3
4185,Stéphane Sessegnon,Sessegnon,Midfielder,12812,2,0,1,0,3
7103,Zanka,Zanka,Defender,6085,0,1,2,0,3
26220,Robin Koch,Koch,Defender,2705,0,1,2,0,3
4842,Erik Lamela,Lamela,Midfielder,9319,1,0,2,0,3
2425,Colin Doyle,Doyle,Goalkeeper,319,0,2,1,0,3
22866,Juraj Kucka,Kucka,Midfielder,1923,1,0,1,1,3
3311,Bacary Sagna,Sagna,Defender,22665,1,1,1,0,3
3312,Kyle Bartley,Bartley,Defender,3970,0,2,1,0,3
3314,Luke Ayling,Ayling,Defender,5675,1,0,2,0,3
9793,Santiago Vergini,Vergini,Defender,3601,0,2,0,1,3
3581,Chris Basham,Basham,Defender,6657,0,1,2,0,3
2417,Cesc Fàbregas,Fabregas,Midfielder,18434,2,1,0,0,3
14732,Trent Alexander-Arnold,Alexander-Arnold,Defender,13268,0,2,1,0,3
1629,Peter Crouch,Crouch,Forward,21292,0,1,0,2,3
7934,Tyler Blackett,Blackett,Defender,650,1,0,1,1,3
4199,Gabriel Tamas,Tamas,Defender,3331,1,0,1,1,3
7336,Vladimir Coufal,Coufal,Defender,5266,1,0,1,1,3
14897,Sean Longstaff,Longstaff,Midfielder,4927,1,2,0,0,3
7215,Federico Fazio,Fazio,Defender,1777,1,1,1,0,3
3548,Aaron Ramsey,Ramsey,Midfielder,16707,0,1,1,1,3
1771,Anthony Gardner,Gardner,Defender,3054,0,2,0,1,3
2359,Dean Marney,Marney,Midfielder,7076,1,1,1,0,3
3363,Florent Malouda,Malouda,Midfielder,9687,1,2,0,0,3
3724,Andros Townsend,Townsend,Midfielder,17853,0,2,1,0,3
3462,José Enrique,Enrique,Defender,12769,0,2,1,0,3
50245,Yves Bissouma,Bissouma,Midfielder,8255,1,1,1,0,3
3765,Valon Behrami,Behrami,Midfielder,7892,1,1,1,0,3
13193,Jack Simpson,Simpson,Defender,713,0,1,1,1,3
2112,Roy Carroll,Carroll,Goalkeeper,1260,0,3,0,0,3
1306,Luís Boa Morte,Morte,Midfielder,4282,1,0,2,0,3
20109,Jannik Vestergaard,Vestergaard,Defender,6666,1,1,1,0,3
10491,Darnell Furlong,Furlong,Defender,3157,0,0,2,1,3
3960,Harry Kane,Kane,Forward,23533,0,0,0,3,3
4514,Sascha Riether,Riether,Defender,5690,0,0,2,1,3
13491,Ben Chilwell,Chilwell,Defender,10994,1,1,1,0,3
4371,Clint Hill,Hill,Defender,5740,1,0,1,1,3
2840,Abou Diaby,Diaby,Midfielder,6287,2,0,0,1,3
4616,Gastón Ramírez,Ramirez,Midfielder,4785,3,0,0,0,3
10480,Daryl Janmaat,Janmaat,Defender,11576,2,0,0,1,3
2839,Theo Walcott,Walcott,Forward,21629,0,1,2,0,3
3905,Kieran Trippier,Trippier,Defender,9060,0,2,0,1,3
4634,Jack Butland,Butland,Goalkeeper,7740,0,1,1,1,3
3752,Romaine Sawyers,Sawyers,Midfielder,1490,0,2,0,1,3
2008,Jerome Thomas,Thomas,Midfielder,5431,0,0,3,0,3
3948,John Mensah,Mensah,Defender,2267,1,0,1,1,3
19608,Chris Löwe,Lowe,Defender,3650,0,1,2,0,3
11260,Tiemoué Bakayoko,Bakayoko,Midfielder,2124,1,2,0,0,3
11044,Aymeric Laporte,Laporte,Defender,9145,1,1,1,0,3
19620,Oleksandr Zinchenko,Zinchenko,Midfielder,5477,1,2,0,0,3
2122,Stewart Downing,Downing,Midfielder,24844,0,2,0,1,3
4558,Robert Snodgrass,Snodgrass,Midfielder,12491,0,0,3,0,3
2655,Alex,Alex,Defender,6660,0,3,0,0,3
3837,Kevin Long,Long,Defender,3849,0,1,1,1,3
13387,Ramiro Mori,Mori,Defender,3849,1,0,2,0,3
3818,Míchel Salgado,Salgado,Defender,5122,0,0,3,0,3
4402,Neil Taylor,Taylor,Defender,11925,0,0,2,1,3
2653,Ricardo Carvalho,Carvalho,Defender,4567,1,1,1,0,3
2647,Joseph O'Brien,O'Brien,Defender,6170,0,1,1,1,3
3801,Jonathan Hogg,Hogg,Midfielder,5176,2,1,0,0,3
4544,Mapou Yanga-Mbiwa,Yanga-Mbiwa,Defender,2534,1,0,2,0,3
50165,Ozan Kabak,Kabak,Defender,1727,0,1,2,0,3
10651,Joseph Gomez,Gomez,Defender,6318,0,0,3,0,3
2645,Tal Ben Haim,Haim,Defender,5037,0,1,2,0,3
4438,Billy Jones,Jones,Defender,11114,0,1,1,1,3
11373,Kepa Arrizabalaga,Arrizabalaga,Goalkeeper,7155,0,3,0,0,3
13492,N'Golo Kanté,Kante,Midfielder,17908,0,2,1,0,3
3887,Kagisho Dikgacoi,Dikgacoi,Midfielder,2546,2,0,1,0,3
3975,Steve Gohouri,Gohouri,Defender,3411,1,2,0,0,3
19731,Ethan Ampadu,Ampadu,Defender,2100,0,1,1,1,3
10430,Carlos Sánchez,Sanchez,Midfielder,3708,1,2,0,0,3
10428,Ainsley Maitland-Niles,Maitland-Niles,Midfielder,5262,2,0,1,0,3
10424,Semi Ajayi,Ajayi,Defender,2780,1,0,2,0,3
12199,Björn Engels,Engels,Defender,1447,0,1,2,0,3
3062,Ashley Young,Young,Defender,27910,2,0,0,1,3
10423,Gabriel Paulista,Paulista,Defender,3626,1,1,1,0,3
12359,Terence Kongolo,Kongolo,Defender,3858,0,1,1,1,3
2080,Sean Davis,Davis,Midfielder,4594,2,0,1,0,3
33124,Pascal Struijk,Struijk,Defender,4127,1,1,1,0,3
3900,Sotirios Kyrgiakos,Kyrgiakos,Defender,2462,1,1,1,0,3
4680,Guy Demel,Demel,Defender,5374,0,2,0,1,3
19970,Max Aarons,Aarons,Defender,6122,0,0,2,1,3
13561,Timothy Fosu-Mensah,Fosu-Mensah,Defender,2955,0,1,1,1,3
3052,Tomas Rosicky,Rosicky,Midfielder,8083,0,2,1,0,3
11071,Raúl Jiménez,Jimenez,Forward,9827,2,0,0,1,3
39606,Sergio Reguilón,Reguilon,Defender,4170,0,1,1,1,3
2835,Armand Traore,Traore,Defender,6765,1,0,2,0,3
4499,Nathan Aké,Ake,Defender,13812,1,0,2,0,3
13522,Maximilian Kilman,Kilman,Defender,4180,0,1,2,0,3
3046,Kieran Gibbs,Gibbs,Defender,12937,2,0,0,1,3
13549,Tosin Adarabioyo,Adarabioyo,Defender,2954,0,1,1,1,3
10444,Pape Souaré,Souare,Defender,3898,1,0,1,1,3
3549,Francis Coquelin,Coquelin,Midfielder,6103,1,0,1,0,2
3830,Lee Chung-Yong,Chung-Yong,Midfielder,5698,0,2,0,0,2
52153,Moussa Djenepo,Djenepo,Midfielder,2619,1,0,1,0,2
5061,André Gomes,Gomes,Midfielder,5632,0,0,2,0,2
3876,Diniyar Bilyaletdinov,Bilyaletdinov,Midfielder,2881,2,0,0,0,2
3930,Anthony Henri Vanden Borre,Borre,Defender,1324,1,0,0,1,2
4103,Ramires,Ramires,Midfielder,11254,2,0,0,0,2
1673,Robbie Blake,Blake,Midfielder,1697,0,0,2,0,2
5490,Nordin Amrabat,Amrabat,Midfielder,2802,1,0,1,0,2
3829,Ivan Klasnic,Klasnic,Forward,3019,2,0,0,0,2
4196,Pablo Ibáñez,Ibanez,Defender,702,1,0,1,0,2
5064,Hélder Costa,Costa,Forward,2521,0,1,0,1,2
4401,Gerhard Tremmel,Tremmel,Goalkeeper,2387,0,2,0,0,2
66635,Cristian Romero,Romero,Defender,1846,0,1,1,0,2
5467,Alex Telles,Telles,Defender,2351,0,0,2,0,2
4488,Karim El Ahmadi,Ahmadi,Midfielder,3356,0,2,0,0,2
3835,Michael Duff,Duff,Defender,2760,1,0,1,0,2
4526,Oussama Assaidi,Assaidi,Midfielder,1408,0,2,0,0,2
3472,Sulley Muntari,Muntari,Midfielder,2913,2,0,0,0,2
5368,Sead Kolasinac,Kolasinac,Defender,5922,0,1,1,0,2
4408,Ben Davies,Davies,Defender,19310,0,1,1,0,2
4532,Matija Nastasic,Nastasic,Defender,2850,0,2,0,0,2
4416,Jazz Richards,Richards,Defender,1337,0,1,1,0,2
5343,Ricardo Pereira,Pereira,Defender,7595,0,0,2,0,2
356,Andrew Todd,Todd,Defender,1361,0,2,0,0,2
5110,Pierre-Emerick Aubameyang,Aubameyang,Forward,10303,1,0,0,1,2
4148,Yaya Touré,Toure,Midfielder,18244,0,2,0,0,2
4537,Alexander Büttner,Buttner,Defender,879,0,2,0,0,2
54900,Hassane Kamara,Kamara,Defender,1625,1,0,1,0,2
3482,Marek Matejovsky,Matejovsky,Midfielder,879,1,0,1,0,2
1676,Carlo Cudicini,Cudicini,Goalkeeper,2773,0,2,0,0,2
4509,John Lundstram,Lundstram,Midfielder,4487,1,1,0,0,2
4999,Son Heung-Min,Heung-Min,Forward,16152,2,0,0,0,2
3850,Steven Fletcher,Fletcher,Forward,13014,0,1,0,1,2
4507,Kevin Mirallas,Mirallas,Forward,8802,2,0,0,0,2
4539,Wilfried Zaha,Zaha,Forward,22356,2,0,0,0,2
3531,Gérald Cid,Cid,Defender,508,0,0,1,1,2
3901,Daniel Ayala,Ayala,Defender,1648,0,0,1,1,2
5093,Sokratis Papastathopoulos,Papastathopoulos,Defender,3896,0,1,1,0,2
3725,Ryan Mason,Mason,Midfielder,4051,0,2,0,0,2
4989,Philipp Wollscheid,Wollscheid,Defender,3872,0,1,1,0,2
4312,Doni,Doni,Goalkeeper,295,1,0,1,0,2
1526,Jermain Defoe,Defoe,Forward,20251,2,0,0,0,2
3762,Hérita Ilunga,Ilunga,Defender,5198,0,2,0,0,2
4812,Gary Hooper,Hooper,Forward,2029,0,2,0,0,2
1337,David Dunn,Dunn,Midfielder,7440,2,0,0,0,2
1005,James Beattie,Beattie,Forward,2608,0,1,0,1,2
4294,Royston Ricky Drenthe,Drenthe,Midfielder,1037,0,2,0,0,2
1495,Jermaine Pennant,Pennant,Midfielder,6034,0,0,2,0,2
3974,Vladimir Stojkovic,Stojkovic,Goalkeeper,360,0,2,0,0,2
1472,Stephen Bywater,Bywater,Goalkeeper,1620,0,2,0,0,2
4296,Nikica Jelavic,Jelavic,Forward,7229,0,2,0,0,2
4004,Adlène Guédioura,Guedioura,Midfielder,2903,0,0,2,0,2
1371,Hermann Hreidarsson,Hreidarsson,Defender,5690,1,0,1,0,2
4656,Ki Sung-Yeung,Sung-Yeung,Midfielder,13368,0,0,1,1,2
4313,Sebastián Coates,Coates,Defender,2768,0,0,1,1,2
3629,Ian Ashbee,Ashbee,Midfielder,2696,0,2,0,0,2
4772,Glenn Murray,Murray,Forward,7553,1,0,1,0,2
3672,Joe Bennett,Bennett,Defender,4774,1,0,1,0,2
4755,Dean Moxey,Moxey,Defender,1518,0,0,2,0,2
4736,Aron Gunnarsson,Gunnarsson,Midfielder,3814,0,2,0,0,2
908,Emile Heskey,Heskey,Forward,8345,1,0,1,0,2
3740,Ryan Donk,Donk,Defender,1252,0,0,2,0,2
37776,Jefferson Lerma,Lerma,Midfielder,5219,1,0,0,1,2
3737,Gianni Zuiverloon,Zuiverloon,Defender,3015,0,2,0,0,2
3980,Hendry Thomas,Thomas,Midfielder,4223,1,0,1,0,2
912,Tony Warner,Warner,Goalkeeper,270,0,2,0,0,2
3714,David Meyler,Meyler,Midfielder,6032,2,0,0,0,2
4713,Isaac Hayden,Hayden,Midfielder,8408,2,0,0,0,2
66094,Nuno Tavares,Tavares,Defender,1170,0,1,1,0,2
4363,Grant Holt,Holt,Forward,5191,1,0,1,0,2
45351,Marvelous Nakamba,Nakamba,Midfielder,3491,0,2,0,0,2
1634,Michael Carrick,Carrick,Midfielder,21434,0,0,1,1,2
4864,Conor Townsend,Townsend,Defender,2235,0,0,2,0,2
4077,David Vaughan,Vaughan,Midfielder,5525,1,0,0,1,2
3939,Frédéric Piquionne,Piquionne,Forward,4530,1,0,1,0,2
25311,Orestis Karnezis,Karnezis,Goalkeeper,1291,0,2,0,0,2
4554,Yoan Gouffran,Gouffran,Midfielder,5873,0,1,1,0,2
1632,Joe Cole,Cole,Midfielder,7347,1,0,1,0,2
4557,Steven Whittaker,Whittaker,Defender,3128,1,0,1,0,2
4395,James McClean,McClean,Midfielder,9444,1,0,0,1,2
4061,Matthew Gilks,Gilks,Goalkeeper,1575,0,2,0,0,2
4213,Demba Ba,Ba,Forward,6860,0,0,1,1,2
4951,Víctor Valdés,Valdes,Goalkeeper,2626,0,2,0,0,2
4918,Javier Manquillo,Manquillo,Defender,8733,0,0,2,0,2
4335,Ezekiel Fryers,Fryers,Defender,652,0,2,0,0,2
4877,Mike van der Hoorn,Hoorn,Defender,2610,0,0,2,0,2
49992,Adam Masina,Masina,Defender,3898,0,0,2,0,2
3622,Liam Cooper,Cooper,Defender,4126,1,0,1,0,2
4220,Piscu,Piscu,Defender,866,0,1,1,0,2
4224,James McArthur,McArthur,Midfielder,23018,0,0,2,0,2
3780,Hugo Rodallega,Rodallega,Forward,10715,1,0,1,0,2
4377,Samba Diakité,Diakite,Midfielder,1614,2,0,0,0,2
1042,Gavin McCann,McCann,Midfielder,5282,1,1,0,0,2
4043,Jean Makoun,Makoun,Midfielder,554,1,0,1,0,2
1017,Alan Stubbs,Stubbs,Defender,1209,0,1,1,0,2
4039,Marouane Chamakh,Chamakh,Forward,5877,0,0,2,0,2
4365,Steve Morison,Morison,Forward,2564,0,0,2,0,2
4031,Sébastien Squillaci,Squillaci,Defender,1826,0,1,0,1,2
3958,Ryan Fredericks,Fredericks,Defender,4192,0,1,1,0,2
47181,Samir,Samir,Defender,1675,0,2,0,0,2
3621,Andy Dawson,Dawson,Defender,5111,0,1,0,1,2
32796,Okay Yokuslu,Yokuslu,Midfielder,1319,0,0,2,0,2
16256,Neal Maupay,Maupay,Forward,7560,1,0,1,0,2
2069,Marcus Hahnemann,Hahnemann,Goalkeeper,6930,0,2,0,0,2
1815,Darren Moore,Moore,Defender,2465,0,2,0,0,2
2550,Gary O'Neil,O'Neil,Midfielder,8593,1,0,1,0,2
10483,Rolando Aarons,Aarons,Midfielder,642,0,1,1,0,2
3196,Stephen Hunt,Hunt,Midfielder,8373,0,0,2,0,2
8707,Dan Burn,Burn,Defender,8007,0,0,1,1,2
22542,Pascal Groß,Gross,Midfielder,11149,0,0,1,1,2
3189,André Bikey,Bikey,Defender,3555,0,1,1,0,2
8882,Philip Billing,Billing,Midfielder,5482,0,1,1,0,2
2110,John Arne Riise,Riise,Defender,9140,0,1,1,0,2
2553,Yakubu,Yakubu,Forward,7656,1,1,0,0,2
1849,Danny Shittu,Shittu,Defender,789,0,1,0,1,2
22047,Christoph Zimmermann,Zimmermann,Defender,1588,0,0,2,0,2
8945,Sam Byram,Byram,Defender,4098,1,0,1,0,2
2751,Tony McMahon,McMahon,Defender,1058,0,0,1,1,2
13565,Marcus Rashford,Rashford,Forward,13524,1,0,1,0,2
1869,Craig Bellamy,Bellamy,Forward,7266,1,1,0,0,2
3200,Brynjar Gunnarsson,Gunnarsson,Midfielder,1500,1,1,0,0,2
10487,Ayoze Pérez,Perez,Forward,13628,1,0,0,1,2
13089,Mateusz Klich,Klich,Midfielder,4474,0,0,2,0,2
3274,Hameur Bouazza,Bouazza,Midfielder,1198,1,0,1,0,2
8162,Bruno,Bruno,Defender,3153,0,1,1,0,2
12536,Denis Odoi,Odoi,Defender,2864,0,0,1,1,2
13957,Papy Djilobodji,Djilobodji,Defender,1577,1,1,0,0,2
2787,Ricardo Fuller,Fuller,Forward,5994,2,0,0,0,2
22698,Ezgjan Alioski,Alioski,Midfielder,2463,0,0,2,0,2
3279,Tyrone Mears,Mears,Defender,5519,0,1,1,0,2
8185,Joe Bryan,Bryan,Defender,3012,0,1,1,0,2
10498,Dusan Tadic,Tadic,Forward,9586,0,1,1,0,2
3247,Dimitar Berbatov,Berbatov,Forward,14792,0,0,1,1,2
2522,Cristiano Ronaldo,Ronaldo,Forward,7954,2,0,0,0,2
2523,David Jones,Jones,Midfielder,8513,0,0,2,0,2
3241,Adel Taarabt,Taarabt,Midfielder,5273,1,1,0,0,2
2529,James Morrison,Morrison,Midfielder,17682,1,0,1,0,2
13815,Kyle Walker-Peters,Walker-Peters,Defender,6788,0,1,1,0,2
2750,Andrew Taylor,Taylor,Defender,5073,0,2,0,0,2
8982,Anthony Knockaert,Knockaert,Midfielder,4589,2,0,0,0,2
21612,William Troost-Ekong,Troost-Ekong,Defender,1388,0,1,1,0,2
13389,Tom Davies,Davies,Midfielder,8201,0,1,1,0,2
19617,Nampalys Mendy,Mendy,Midfielder,5141,0,1,1,0,2
3114,Elliot Omozusi,Omozusi,Defender,689,1,0,1,0,2
1932,Dickson Etuhu,Etuhu,Midfielder,7407,0,2,0,0,2
13225,Sergi Canós,Canos,Forward,2103,1,0,0,1,2
3053,Denilson,Denilson,Midfielder,5881,0,0,2,0,2
13248,Hamza Choudhury,Choudhury,Midfielder,2462,1,1,0,0,2
10420,David Ospina,Ospina,Goalkeeper,2502,0,2,0,0,2
2723,Djibril Cissé,Cisse,Forward,4160,2,0,0,0,2
2662,Didier Drogba,Drogba,Forward,10981,2,0,0,0,2
2705,Tim Cahill,Cahill,Forward,11179,2,0,0,0,2
2701,Daniel Fox,Fox,Defender,2623,1,0,1,0,2
10000,Kortney Hause,Hause,Midfielder,2571,0,1,1,0,2
1947,Bradley Jones,Jones,Goalkeeper,2420,0,1,1,0,2
3069,André Ooijer,Ooijer,Defender,4691,0,1,0,1,2
3121,Clint Dempsey,Dempsey,Forward,16441,0,1,1,0,2
2624,Alex Bruce,Bruce,Defender,3042,0,1,1,0,2
10475,Ander Herrera,Herrera,Midfielder,8528,1,0,1,0,2
2612,Emmanuel Eboué,Eboue,Defender,5346,1,0,1,0,2
9100,Sam Clucas,Clucas,Midfielder,5230,1,0,1,0,2
13559,Axel Tuanzebe,Tuanzebe,Defender,1400,0,1,0,1,2
2583,Mark Davies,Davies,Midfielder,5021,1,0,1,0,2
13554,Kelechi Iheanacho,Iheanacho,Forward,6708,0,1,1,0,2
13515,James Justin,Justin,Defender,4077,0,0,1,1,2
10466,Willy Caballero,Caballero,Goalkeeper,3111,0,2,0,0,2
1929,Stephen Jordan,Jordan,Defender,2024,1,0,0,1,2
3126,Fábio Aurélio,Aurelio,Defender,4144,0,1,0,1,2
2619,Martin Laursen,Laursen,Defender,5077,0,0,1,1,2
19621,Marten de Roon,Roon,Midfielder,2777,0,0,2,0,2
2622,Gabriel Agbonlahor,Agbonlahor,Forward,22219,1,0,1,0,2
4129,Jon Flanagan,Flanagan,Defender,3685,0,1,1,0,2
3131,Danny Guthrie,Guthrie,Midfielder,7537,1,1,0,0,2
3127,Álvaro Arbeloa,Arbeloa,Defender,5108,0,1,1,0,2
8148,Stuart Dallas,Dallas,Midfielder,6332,0,1,1,0,2
8168,Dale Stephens,Stephens,Midfielder,8636,1,0,1,0,2
20708,Didier Ndong,Ndong,Midfielder,2519,0,1,1,0,2
3364,Liam Bridcutt,Bridcutt,Midfielder,1754,1,0,0,1,2
14575,Trevoh Chalobah,Chalobah,Defender,1449,0,1,1,0,2
7013,Jean Michaël Seri,Seri,Midfielder,2250,0,2,0,0,2
12173,Florent Hadergjonaj,Hadergjonaj,Defender,3512,0,1,1,0,2
6712,Timothy Castagne,Castagne,Defender,4472,0,2,0,0,2
2078,Steed Malbranque,Malbranque,Midfielder,9801,0,0,2,0,2
2199,Jay McEveley,McEveley,Defender,1908,0,2,0,0,2
15994,Allan,Allan,Midfielder,4238,1,1,0,0,2
11213,Roberto Pereyra,Pereyra,Midfielder,7136,1,1,0,0,2
5748,Alphonse Areola,Areola,Goalkeeper,3330,0,2,0,0,2
2409,Jens Lehmann,Lehmann,Goalkeeper,651,0,2,0,0,2
2076,Dean Leacock,Leacock,Defender,1997,0,0,1,1,2
11419,Martin Ødegaard,Odegaard,Midfielder,3657,0,0,2,0,2
20486,Leandro Trossard,Trossard,Forward,7443,0,1,1,0,2
20277,Jonny,Jonny,Defender,7188,0,2,0,0,2
5754,Thiago Silva,Silva,Defender,4589,1,1,0,0,2
10964,Rajiv van La Parra,Parra,Midfielder,2551,1,1,0,0,2
14824,Scott McTominay,McTominay,Midfielder,7876,0,1,1,0,2
11002,Jason Denayer,Denayer,Defender,1878,0,0,1,1,2
2382,Jason Koumas,Koumas,Midfielder,3069,1,1,0,0,2
14944,Todd Cantwell,Cantwell,Midfielder,2940,0,1,1,0,2
15116,Japhet Tanganga,Tanganga,Defender,1754,1,1,0,0,2
